order_id,order_date,customer_id,product_id,region_id,quantity,revenue_gross,revenue_net,cogs,gross_margin,order_status,discount_amount
ORD-29741,2024-12-06,C00411,P00126,1,4,31876.56,31876.56,23160.12,8716.440000000002,Completed,0.0
ORD-29742,2024-12-06,C00923,P00028,1,2,15337.76,15337.76,10659.42,4678.34,Completed,0.0
ORD-29743,2024-12-06,C00973,P00001,4,5,101081.75,96027.6625,70098.59999999999,25929.0625,Completed,5054.087499999994
ORD-29744,2024-12-06,C00227,P00106,4,4,13633.4,13633.4,8673.4,4960.0,Completed,0.0
ORD-29745,2024-12-06,C01139,P00099,2,5,11370.3,11370.3,7919.450000000001,3450.8499999999985,Completed,0.0
ORD-29746,2024-12-06,C00475,P00118,4,2,13396.84,13396.84,9140.3,4256.540000000001,Completed,0.0
ORD-29747,2024-12-06,C01074,P00012,4,1,4482.65,4482.65,3181.25,1301.3999999999996,Completed,0.0
ORD-29748,2024-12-06,C00688,P00020,4,2,10515.28,9989.516,8628.94,1360.575999999999,Completed,525.764000000001
ORD-29749,2024-12-06,C00073,P00014,4,1,18089.96,18089.96,12151.71,5938.25,Completed,0.0
ORD-29750,2024-12-07,C01151,P00104,4,4,16459.24,16459.24,12789.8,3669.4400000000014,Completed,0.0
ORD-29751,2024-12-07,C00065,P00087,3,2,12230.22,11618.709,8214.84,3403.868999999999,Completed,611.5109999999986
ORD-29752,2024-12-07,C00456,P00004,2,5,25456.35,20365.08,20421.35,-56.2699999999968,Completed,5091.269999999997
ORD-29753,2024-12-07,C00663,P00051,3,4,15694.6,14125.14,11949.16,2175.9800000000014,Completed,1569.460000000001
ORD-29754,2024-12-07,C01093,P00033,4,5,21657.1,20574.245,13893.2,6681.045,Completed,1082.8549999999996
ORD-29755,2024-12-07,C00699,P00068,2,2,26218.92,24907.974,18951.06,5956.913999999997,Completed,1310.946
ORD-29756,2024-12-07,C00515,P00029,4,2,3421.38,2737.1040000000003,2393.98,343.12400000000025,Completed,684.2759999999998
ORD-29757,2024-12-07,C00067,P00021,3,4,51912.24,51912.24,33130.56,18781.68,Completed,0.0
ORD-29758,2024-12-07,C01195,P00099,1,3,6822.18,6822.18,4751.67,2070.51,Completed,0.0
ORD-29759,2024-12-07,C00051,P00077,1,4,16221.6,14599.44,11324.44,3275.0,Completed,1622.1599999999999
ORD-29760,2024-12-07,C00145,P00104,4,5,20574.050000000003,20574.050000000003,15987.25,4586.800000000003,Completed,0.0
ORD-29761,2024-12-07,C00274,P00003,4,2,9948.58,9948.58,7793.76,2154.82,Completed,0.0
ORD-29762,2024-12-07,C01077,P00023,2,5,8802.25,8802.25,6415.2,2387.05,Completed,0.0
ORD-29763,2024-12-07,C00440,P00104,3,3,12344.43,12344.43,9592.35,2752.0800000000017,Completed,0.0
ORD-29764,2024-12-07,C00053,P00015,1,3,34950.54,27960.432,24849.9,3110.532000000003,Completed,6990.108
ORD-29765,2024-12-07,C00251,P00045,2,1,688.8,688.8,478.05,210.74999999999997,Completed,0.0
ORD-29766,2024-12-07,C00601,P00053,3,4,55909.16,50318.244000000006,44166.84,6151.40400000001,Completed,5590.915999999997
ORD-29767,2024-12-07,C00458,P00094,2,2,12856.08,12856.08,8197.12,4658.959999999999,Completed,0.0
ORD-29768,2024-12-07,C00624,P00026,1,3,7258.5,7258.5,5475.299999999999,1783.2000000000007,Cancelled,0.0
ORD-29769,2024-12-07,C00280,P00036,1,5,4450.75,4450.75,3586.8,863.9499999999998,Returned,0.0
ORD-29770,2024-12-07,C00034,P00034,2,2,14329.96,14329.96,10837.62,3492.3399999999983,Cancelled,0.0
ORD-29771,2024-12-07,C00490,P00089,1,2,13018.6,13018.6,8786.92,4231.68,Completed,0.0
ORD-29772,2024-12-07,C01020,P00079,4,4,591.68,591.68,447.24,144.43999999999994,Completed,0.0
ORD-29773,2024-12-07,C01179,P00129,1,5,9913.8,9418.11,7128.8,2289.3099999999986,Completed,495.6899999999987
ORD-29774,2024-12-07,C00049,P00143,3,2,10712.34,10712.34,8809.48,1902.8600000000008,Completed,0.0
ORD-29775,2024-12-07,C00798,P00044,3,5,10751.25,8601.0,7638.55,962.4499999999998,Completed,2150.25
ORD-29776,2024-12-08,C00362,P00122,1,2,44304.0,44304.0,28582.62,15721.38,Completed,0.0
ORD-29777,2024-12-08,C00400,P00039,1,5,9617.75,7694.200000000001,7527.0,167.20000000000073,Completed,1923.5499999999993
ORD-29778,2024-12-08,C00473,P00045,1,3,2066.4,2066.4,1434.15,632.2499999999995,Completed,0.0
ORD-29779,2024-12-08,C01047,P00143,2,5,26780.85,26780.85,22023.7,4757.1500000000015,Completed,0.0
ORD-29780,2024-12-08,C01197,P00053,1,1,13977.29,13977.29,11041.71,2935.5800000000017,Completed,0.0
ORD-29781,2024-12-08,C00326,P00107,4,2,1374.36,1374.36,1055.44,318.91999999999985,Completed,0.0
ORD-29782,2024-12-08,C00899,P00075,4,4,73144.44,73144.44,48612.24,24532.200000000004,Completed,0.0
ORD-29783,2024-12-08,C00471,P00086,1,2,11382.68,11382.68,9046.16,2336.5200000000004,Completed,0.0
ORD-29784,2024-12-08,C00905,P00032,2,1,13118.21,12462.2995,9667.32,2794.9794999999995,Completed,655.9105
ORD-29785,2024-12-08,C00154,P00114,1,2,7085.88,7085.88,4845.46,2240.42,Completed,0.0
ORD-29786,2024-12-08,C00357,P00149,1,2,35031.88,35031.88,25269.840000000004,9762.039999999994,Completed,0.0
ORD-29787,2024-12-08,C00686,P00112,3,4,8287.8,7873.409999999999,5474.32,2399.0899999999992,Completed,414.3900000000003
ORD-29788,2024-12-08,C01010,P00118,3,5,33492.1,26793.68,22850.75,3942.93,Completed,6698.419999999998
ORD-29789,2024-12-08,C00682,P00029,4,3,5132.07,5132.07,3590.9700000000003,1541.0999999999997,Completed,0.0
ORD-29790,2024-12-08,C01036,P00123,4,1,1539.32,1539.32,1230.4,308.91999999999985,Completed,0.0
ORD-29791,2024-12-08,C00450,P00017,1,3,13074.3,13074.3,10521.39,2552.9100000000017,Completed,0.0
ORD-29792,2024-12-08,C00512,P00138,2,3,3241.8900000000003,2593.5120000000006,2076.03,517.4820000000009,Completed,648.3779999999997
ORD-29793,2024-12-08,C00400,P00040,1,4,8463.88,8463.88,6412.12,2051.7599999999998,Completed,0.0
ORD-29794,2024-12-08,C00662,P00024,2,2,6295.32,6295.32,4233.2,2062.12,Completed,0.0
ORD-29795,2024-12-08,C01144,P00001,2,5,101081.75,101081.75,70098.59999999999,30983.15000000001,Completed,0.0
ORD-29796,2024-12-08,C01033,P00083,2,4,25829.2,25829.2,16235.08,9594.12,Completed,0.0
ORD-29797,2024-12-08,C01149,P00032,3,1,13118.21,10494.568,9667.32,827.2479999999996,Completed,2623.642
ORD-29798,2024-12-08,C00853,P00013,4,3,4305.03,4305.03,3190.86,1114.17,Completed,0.0
ORD-29799,2024-12-08,C00945,P00006,3,4,10363.28,9326.952,7001.48,2325.4720000000016,Completed,1036.3280000000013
ORD-29800,2024-12-08,C00502,P00057,3,1,2062.47,2062.47,1396.15,666.3199999999997,Returned,0.0
ORD-29801,2024-12-08,C01118,P00071,3,1,10969.23,10969.23,8471.28,2497.949999999999,Completed,0.0
ORD-29802,2024-12-09,C00601,P00098,3,1,3279.48,3115.506,2712.66,402.846,Completed,163.97400000000016
ORD-29803,2024-12-09,C00340,P00123,1,5,7696.599999999999,7696.599999999999,6152.0,1544.5999999999997,Completed,0.0
ORD-29804,2024-12-09,C01065,P00081,2,5,1416.5,1416.5,953.9,462.6,Completed,0.0
ORD-29805,2024-12-09,C00315,P00061,1,3,3020.52,3020.52,2242.3500000000004,778.1699999999996,Completed,0.0
ORD-29806,2024-12-09,C00156,P00094,1,4,25712.16,25712.16,16394.24,9317.919999999998,Completed,0.0
ORD-29807,2024-12-09,C00225,P00032,4,2,26236.42,26236.42,19334.64,6901.779999999999,Completed,0.0
ORD-29808,2024-12-09,C00770,P00029,3,3,5132.07,4105.656,3590.9700000000003,514.6859999999997,Completed,1026.4139999999998
ORD-29809,2024-12-09,C00838,P00139,4,3,12875.91,12875.91,8365.95,4509.959999999999,Completed,0.0
ORD-29810,2024-12-09,C00644,P00100,4,1,8330.13,6664.103999999999,5405.31,1258.793999999999,Completed,1666.0259999999998
ORD-29811,2024-12-09,C00770,P00053,3,5,69886.45000000001,66392.1275,55208.55,11183.577500000009,Cancelled,3494.3225000000093
ORD-29812,2024-12-09,C00665,P00084,1,5,3786.55,3786.55,2871.15,915.3999999999996,Completed,0.0
ORD-29813,2024-12-09,C00061,P00091,2,5,9548.55,9548.55,6272.25,3276.2999999999997,Completed,0.0
ORD-29814,2024-12-09,C00824,P00140,2,3,21151.92,21151.92,15019.649999999998,6132.270000000004,Completed,0.0
ORD-29815,2024-12-09,C01139,P00019,2,2,2241.74,2241.74,1746.88,494.8599999999997,Completed,0.0
ORD-29816,2024-12-09,C00244,P00067,1,2,2897.38,2897.38,2273.22,624.1600000000003,Completed,0.0
ORD-29817,2024-12-09,C00973,P00111,4,5,8104.55,8104.55,5678.150000000001,2426.4,Completed,0.0
ORD-29818,2024-12-09,C01075,P00070,2,1,20311.36,19295.792,13110.18,6185.612000000001,Completed,1015.5679999999993
ORD-29819,2024-12-09,C00398,P00030,4,2,14915.52,14915.52,9607.68,5307.84,Completed,0.0
ORD-29820,2024-12-09,C01029,P00005,2,5,15422.05,13879.845,9843.35,4036.494999999999,Completed,1542.205
ORD-29821,2024-12-09,C00615,P00077,2,4,16221.6,16221.6,11324.44,4897.16,Completed,0.0
ORD-29822,2024-12-09,C00675,P00057,1,5,10312.35,10312.35,6980.75,3331.5999999999985,Cancelled,0.0
ORD-29823,2024-12-09,C00123,P00072,3,1,14728.06,14728.06,11727.75,3000.3099999999995,Completed,0.0
ORD-29824,2024-12-09,C00249,P00087,3,3,18345.33,18345.33,12322.26,6023.069999999998,Completed,0.0
ORD-29825,2024-12-09,C00353,P00026,2,3,7258.5,7258.5,5475.299999999999,1783.2000000000007,Completed,0.0
ORD-29826,2024-12-09,C01082,P00055,2,1,6429.08,5786.1720000000005,4240.25,1545.9220000000005,Cancelled,642.9079999999994
ORD-29827,2024-12-09,C00648,P00083,2,1,6457.3,6457.3,4058.77,2398.53,Completed,0.0
ORD-29828,2024-12-09,C00348,P00047,1,2,5731.56,5158.404,4454.04,704.3640000000005,Completed,573.156
ORD-29829,2024-12-09,C00047,P00130,4,3,14953.8,14953.8,12238.8,2715.000000000002,Cancelled,0.0
ORD-29830,2024-12-09,C00440,P00059,3,3,8684.94,8684.94,6062.82,2622.120000000001,Completed,0.0
ORD-29831,2024-12-09,C00655,P00100,1,2,16660.26,16660.26,10810.62,5849.639999999998,Completed,0.0
ORD-29832,2024-12-09,C00991,P00023,3,3,5281.35,5281.35,3849.12,1432.2300000000005,Completed,0.0
ORD-29833,2024-12-09,C00588,P00030,3,4,29831.04,26847.936,19215.36,7632.576000000001,Completed,2983.1039999999994
ORD-29834,2024-12-09,C01174,P00022,1,5,22039.7,22039.7,17395.45,4644.249999999996,Completed,0.0
ORD-29835,2024-12-09,C00353,P00027,2,2,12094.62,11489.889,9970.02,1519.8690000000006,Returned,604.7310000000016
ORD-29836,2024-12-09,C00939,P00149,4,1,17515.94,14012.752,12634.920000000002,1377.8319999999983,Completed,3503.1879999999983
ORD-29837,2024-12-10,C00553,P00101,1,1,18058.96,17156.012,12124.89,5031.121999999999,Completed,902.9480000000003
ORD-29838,2024-12-10,C00116,P00072,4,1,14728.06,14728.06,11727.75,3000.3099999999995,Completed,0.0
ORD-29839,2024-12-10,C00547,P00099,4,3,6822.18,6822.18,4751.67,2070.51,Cancelled,0.0
ORD-29840,2024-12-10,C00976,P00109,2,4,26522.88,23870.592,16683.4,7187.191999999999,Completed,2652.2880000000005
ORD-29841,2024-12-10,C00102,P00001,1,3,60649.05,48519.24,42059.16,6460.080000000002,Cancelled,12129.810000000005
ORD-29842,2024-12-10,C00955,P00096,2,1,1138.63,1081.6985,835.09,246.60849999999996,Cancelled,56.93150000000014
ORD-29843,2024-12-10,C01027,P00111,3,2,3241.82,2917.6380000000004,2271.26,646.3780000000002,Completed,324.1819999999998
ORD-29844,2024-12-10,C00218,P00127,1,1,3342.12,3342.12,2421.57,920.5499999999996,Completed,0.0
ORD-29845,2024-12-10,C01166,P00113,3,1,10257.68,9744.796,7423.17,2321.626,Completed,512.884
ORD-29846,2024-12-10,C00356,P00014,3,5,90449.8,90449.8,60758.55,29691.249999999996,Completed,0.0
ORD-29847,2024-12-10,C00201,P00032,4,3,39354.63,39354.63,29001.96,10352.669999999998,Completed,0.0
ORD-29848,2024-12-10,C00879,P00104,3,2,8229.62,8229.62,6394.9,1834.7200000000007,Completed,0.0
ORD-29849,2024-12-10,C00287,P00064,4,2,6365.34,6365.34,4776.82,1588.5200000000004,Completed,0.0
ORD-29850,2024-12-10,C00116,P00132,4,3,67352.37,60617.133,43724.61,16892.522999999994,Completed,6735.236999999994
ORD-29851,2024-12-10,C00127,P00010,4,2,32352.5,32352.5,24033.36,8319.14,Completed,0.0
ORD-29852,2024-12-10,C01015,P00068,2,2,26218.92,26218.92,18951.06,7267.859999999997,Completed,0.0
ORD-29853,2024-12-10,C01116,P00046,3,4,20899.4,20899.4,13493.16,7406.240000000002,Completed,0.0
ORD-29854,2024-12-10,C00080,P00031,4,5,10706.65,8565.32,8003.35,561.9699999999993,Completed,2141.33
ORD-29855,2024-12-10,C01056,P00032,1,2,26236.42,23612.778,19334.64,4278.137999999999,Completed,2623.642
ORD-29856,2024-12-10,C00637,P00035,4,3,10156.71,8125.368000000001,6917.58,1207.7880000000014,Cancelled,2031.3419999999978
ORD-29857,2024-12-10,C00908,P00017,3,2,8716.2,8716.2,7014.26,1701.9400000000005,Completed,0.0
ORD-29858,2024-12-10,C00172,P00081,3,1,283.3,269.135,190.78,78.35499999999999,Completed,14.16500000000002
ORD-29859,2024-12-10,C00075,P00121,2,5,32090.6,30486.07,21569.25,8916.819999999996,Cancelled,1604.5299999999988
ORD-29860,2024-12-11,C00822,P00114,3,3,10628.82,10628.82,7268.19,3360.629999999999,Completed,0.0
ORD-29861,2024-12-11,C00191,P00098,1,2,6558.96,6558.96,5425.32,1133.6400000000003,Completed,0.0
ORD-29862,2024-12-11,C01038,P00033,4,1,4331.42,3465.1360000000004,2778.64,686.4960000000005,Completed,866.2839999999997
ORD-29863,2024-12-11,C00696,P00099,1,1,2274.06,2274.06,1583.89,690.1699999999998,Completed,0.0
ORD-29864,2024-12-11,C00466,P00004,3,3,15273.81,15273.81,12252.81,3021.000000000002,Completed,0.0
ORD-29865,2024-12-11,C00683,P00101,3,5,90294.8,90294.8,60624.45,29670.34999999999,Completed,0.0
ORD-29866,2024-12-11,C00772,P00086,1,5,28456.7,28456.7,22615.4,5841.299999999999,Completed,0.0
ORD-29867,2024-12-11,C00788,P00062,4,3,15371.55,15371.55,12056.34,3315.210000000001,Cancelled,0.0
ORD-29868,2024-12-11,C00124,P00057,4,1,2062.47,2062.47,1396.15,666.3199999999997,Completed,0.0
ORD-29869,2024-12-11,C00623,P00017,1,3,13074.3,13074.3,10521.39,2552.9100000000017,Completed,0.0
ORD-29870,2024-12-11,C00935,P00080,1,4,38900.4,38900.4,26354.16,12546.240000000003,Completed,0.0
ORD-29871,2024-12-11,C00041,P00110,2,1,5221.8,4960.71,4315.14,645.5699999999997,Completed,261.09000000000015
ORD-29872,2024-12-11,C01067,P00115,3,2,5329.6,5329.6,3892.3,1437.3000000000002,Completed,0.0
ORD-29873,2024-12-11,C00623,P00024,1,4,12590.64,12590.64,8466.4,4124.24,Completed,0.0
ORD-29874,2024-12-11,C00630,P00037,1,1,5180.38,4144.304,4191.05,-46.746000000000095,Completed,1036.076
ORD-29875,2024-12-11,C00611,P00037,4,5,25901.9,24606.805,20955.25,3651.555,Completed,1295.0950000000012
ORD-29876,2024-12-11,C00574,P00121,3,5,32090.6,25672.48,21569.25,4103.23,Completed,6418.119999999999
ORD-29877,2024-12-11,C01136,P00126,4,5,39845.7,39845.7,28950.15,10895.550000000008,Completed,0.0
ORD-29878,2024-12-11,C00572,P00133,4,2,3969.0,3969.0,2497.86,1471.14,Completed,0.0
ORD-29879,2024-12-11,C00592,P00027,4,1,6047.31,5442.579000000001,4985.01,457.5690000000004,Completed,604.7309999999998
ORD-29880,2024-12-11,C00746,P00023,3,2,3520.9,3520.9,2566.08,954.8200000000002,Completed,0.0
ORD-29881,2024-12-11,C01136,P00003,4,1,4974.29,4974.29,3896.88,1077.41,Completed,0.0
ORD-29882,2024-12-11,C00644,P00080,4,4,38900.4,35010.36,26354.16,8656.200000000004,Completed,3890.040000000001
ORD-29883,2024-12-11,C00518,P00020,4,4,21030.56,18927.504,17257.88,1669.6239999999998,Completed,2103.0560000000005
ORD-29884,2024-12-11,C01155,P00110,4,5,26109.0,26109.0,21575.7,4533.299999999999,Completed,0.0
ORD-29885,2024-12-11,C01125,P00130,2,1,4984.6,3987.68,4079.6,-91.91999999999962,Completed,996.9200000000005
ORD-29886,2024-12-11,C00635,P00017,3,1,4358.1,4358.1,3507.13,850.9700000000003,Completed,0.0
ORD-29887,2024-12-11,C00417,P00126,3,5,39845.7,31876.560000000005,28950.15,2926.410000000007,Completed,7969.139999999992
ORD-29888,2024-12-11,C00488,P00121,3,5,32090.6,30486.07,21569.25,8916.819999999996,Completed,1604.5299999999988
ORD-29889,2024-12-11,C00777,P00011,4,2,10026.7,9525.365,7151.26,2374.105,Completed,501.33500000000095
ORD-29890,2024-12-11,C00143,P00042,1,4,22467.08,21343.726,15240.08,6103.6460000000025,Completed,1123.354000000003
ORD-29891,2024-12-11,C00217,P00053,3,2,27954.58,26556.851,22083.42,4473.4310000000005,Completed,1397.729000000003
ORD-29892,2024-12-11,C00412,P00093,4,1,4605.29,3684.232,3236.5,447.732,Completed,921.058
ORD-29893,2024-12-11,C00785,P00064,2,4,12730.68,11457.612,9553.64,1903.9720000000016,Completed,1273.0680000000011
ORD-29894,2024-12-11,C00305,P00087,4,1,6115.11,5809.3545,4107.42,1701.9344999999994,Completed,305.7554999999993
ORD-29895,2024-12-11,C00584,P00042,4,2,11233.54,11233.54,7620.04,3613.500000000001,Completed,0.0
ORD-29896,2024-12-12,C01063,P00115,2,4,10659.2,10659.2,7784.6,2874.6000000000004,Completed,0.0
ORD-29897,2024-12-12,C00308,P00043,3,2,12034.92,12034.92,9658.88,2376.040000000001,Completed,0.0
ORD-29898,2024-12-12,C00359,P00141,2,2,21628.94,21628.94,15905.28,5723.659999999998,Returned,0.0
ORD-29899,2024-12-12,C00707,P00070,4,3,60934.08,57887.376,39330.54,18556.836,Completed,3046.704000000005
ORD-29900,2024-12-12,C00710,P00122,4,1,22152.0,22152.0,14291.31,7860.69,Completed,0.0
ORD-29901,2024-12-12,C01188,P00118,4,3,20095.26,19090.497,13710.45,5380.0470000000005,Completed,1004.762999999999
ORD-29902,2024-12-12,C00758,P00024,2,4,12590.64,12590.64,8466.4,4124.24,Completed,0.0
ORD-29903,2024-12-12,C00592,P00139,4,1,4291.97,4291.97,2788.65,1503.3200000000002,Returned,0.0
ORD-29904,2024-12-12,C00424,P00086,2,1,5691.34,5406.773,4523.08,883.6930000000002,Completed,284.567
ORD-29905,2024-12-12,C01162,P00042,1,4,22467.08,22467.08,15240.08,7227.000000000002,Completed,0.0
ORD-29906,2024-12-12,C00456,P00028,2,3,23006.64,21856.308,15989.13,5867.177999999996,Completed,1150.3319999999985
ORD-29907,2024-12-12,C00604,P00119,1,2,35779.92,35779.92,22396.74,13383.179999999997,Completed,0.0
ORD-29908,2024-12-12,C00846,P00030,2,5,37288.8,37288.8,24019.2,13269.600000000002,Completed,0.0
ORD-29909,2024-12-12,C00741,P00060,2,2,1264.78,1201.541,826.42,375.121,Completed,63.23900000000003
ORD-29910,2024-12-12,C00621,P00032,3,1,13118.21,13118.21,9667.32,3450.8899999999994,Completed,0.0
ORD-29911,2024-12-12,C00448,P00109,1,2,13261.44,13261.44,8341.7,4919.74,Completed,0.0
ORD-29912,2024-12-12,C01069,P00092,1,3,3536.07,3182.463,2327.04,855.4230000000002,Completed,353.60699999999997
ORD-29913,2024-12-12,C00833,P00123,3,2,3078.64,3078.64,2460.8,617.8399999999997,Cancelled,0.0
ORD-29914,2024-12-12,C00908,P00091,3,5,9548.55,9548.55,6272.25,3276.2999999999997,Completed,0.0
ORD-29915,2024-12-12,C00832,P00016,4,2,5899.08,5899.08,4236.26,1662.8199999999997,Completed,0.0
ORD-29916,2024-12-12,C01052,P00014,3,5,90449.8,90449.8,60758.55,29691.249999999996,Returned,0.0
ORD-29917,2024-12-12,C00702,P00110,4,5,26109.0,24803.55,21575.7,3227.8499999999985,Completed,1305.4500000000007
ORD-29918,2024-12-12,C00590,P00137,1,5,23692.15,23692.15,17647.550000000003,6044.599999999999,Completed,0.0
ORD-29919,2024-12-12,C00399,P00116,2,3,10700.64,10700.64,7934.49,2766.15,Completed,0.0
ORD-29920,2024-12-12,C00426,P00073,3,4,9074.92,9074.92,6014.56,3060.36,Completed,0.0
ORD-29921,2024-12-12,C00404,P00013,4,3,4305.03,4305.03,3190.86,1114.17,Completed,0.0
ORD-29922,2024-12-12,C01165,P00059,3,3,8684.94,8684.94,6062.82,2622.120000000001,Completed,0.0
ORD-29923,2024-12-12,C00023,P00113,4,2,20515.36,19489.592,14846.34,4643.252,Completed,1025.768
ORD-29924,2024-12-13,C00553,P00119,1,2,35779.92,35779.92,22396.74,13383.179999999997,Completed,0.0
ORD-29925,2024-12-13,C00402,P00135,2,5,78692.25,78692.25,57550.5,21141.75,Completed,0.0
ORD-29926,2024-12-13,C00272,P00057,1,3,6187.41,5568.669,4188.450000000001,1380.2189999999991,Completed,618.741
ORD-29927,2024-12-13,C01046,P00110,2,5,26109.0,26109.0,21575.7,4533.299999999999,Returned,0.0
ORD-29928,2024-12-13,C00936,P00080,3,2,19450.2,19450.2,13177.079999999998,6273.120000000003,Returned,0.0
ORD-29929,2024-12-13,C00253,P00078,1,3,15203.43,15203.43,10034.58,5168.85,Completed,0.0
ORD-29930,2024-12-13,C01196,P00137,4,1,4738.43,3790.7440000000006,3529.51,261.2340000000004,Completed,947.6859999999997
ORD-29931,2024-12-13,C00849,P00139,4,5,21459.85,21459.85,13943.25,7516.600000000002,Completed,0.0
ORD-29932,2024-12-13,C01199,P00112,4,2,4143.9,3315.12,2737.16,577.96,Completed,828.7799999999997
ORD-29933,2024-12-13,C00851,P00107,1,5,3435.9,3435.9,2638.6000000000004,797.2999999999993,Completed,0.0
ORD-29934,2024-12-13,C00251,P00050,2,2,12602.08,12602.08,8305.94,4296.139999999999,Cancelled,0.0
ORD-29935,2024-12-13,C00133,P00100,4,4,33320.52,33320.52,21621.24,11699.279999999995,Completed,0.0
ORD-29936,2024-12-13,C00908,P00007,3,5,9953.3,9455.635,6491.4,2964.2350000000006,Completed,497.66499999999905
ORD-29937,2024-12-13,C00201,P00034,4,1,7164.98,5731.984,5418.81,313.174,Completed,1432.9959999999992
ORD-29938,2024-12-13,C00265,P00010,1,5,80881.25,80881.25,60083.4,20797.85,Completed,0.0
ORD-29939,2024-12-13,C00696,P00037,1,3,15541.14,14764.083,12573.15,2190.9329999999973,Completed,777.0569999999989
ORD-29940,2024-12-13,C00531,P00119,4,5,89449.79999999999,89449.79999999999,55991.850000000006,33457.94999999998,Completed,0.0
ORD-29941,2024-12-13,C00584,P00064,4,2,6365.34,5728.8060000000005,4776.82,951.9860000000008,Returned,636.5339999999997
ORD-29942,2024-12-13,C00248,P00075,1,3,54858.33,43886.664,36459.18,7427.484000000004,Completed,10971.666000000005
ORD-29943,2024-12-13,C01059,P00082,2,1,377.54,377.54,239.33,138.21,Completed,0.0
ORD-29944,2024-12-13,C00762,P00126,4,4,31876.56,30282.732,23160.12,7122.612000000001,Completed,1593.8280000000013
ORD-29945,2024-12-13,C00954,P00102,4,1,6648.25,6648.25,4534.45,2113.8,Completed,0.0
ORD-29946,2024-12-13,C00076,P00128,2,4,10421.84,10421.84,8480.76,1941.08,Completed,0.0
ORD-29947,2024-12-13,C00706,P00023,4,1,1760.45,1672.4275,1283.04,389.3875000000001,Completed,88.02250000000004
ORD-29948,2024-12-13,C00636,P00103,1,3,55675.83,50108.247,40539.51000000001,9568.736999999994,Completed,5567.582999999999
ORD-29949,2024-12-13,C00025,P00053,1,4,55909.16,53113.702,44166.84,8946.862000000001,Completed,2795.458000000006
ORD-29950,2024-12-14,C00809,P00122,3,2,44304.0,44304.0,28582.62,15721.38,Completed,0.0
ORD-29951,2024-12-14,C00396,P00016,1,2,5899.08,5899.08,4236.26,1662.8199999999997,Completed,0.0
ORD-29952,2024-12-14,C00203,P00063,4,5,35771.5,32194.35,28472.4,3721.9500000000007,Completed,3577.1500000000015
ORD-29953,2024-12-14,C00103,P00115,4,3,7994.400000000001,6395.52,5838.450000000001,557.0699999999997,Completed,1598.88
ORD-29954,2024-12-14,C00255,P00119,1,2,35779.92,33990.924,22396.74,11594.183999999996,Cancelled,1788.9959999999992
ORD-29955,2024-12-14,C00305,P00048,4,4,22087.36,22087.36,14795.64,7291.720000000001,Completed,0.0
ORD-29956,2024-12-14,C00899,P00050,4,3,18903.12,17957.964,12458.91,5499.054,Completed,945.155999999999
ORD-29957,2024-12-14,C00150,P00117,2,4,12707.72,11436.948,9912.36,1524.5879999999995,Completed,1270.771999999999
ORD-29958,2024-12-14,C01040,P00104,4,5,20574.050000000003,20574.050000000003,15987.25,4586.800000000003,Completed,0.0
ORD-29959,2024-12-14,C01134,P00053,4,2,27954.58,25159.122000000003,22083.42,3075.702000000005,Completed,2795.4579999999987
ORD-29960,2024-12-14,C00348,P00068,1,1,13109.46,13109.46,9475.53,3633.9299999999994,Completed,0.0
ORD-29961,2024-12-14,C00437,P00016,3,4,11798.16,11798.16,8472.52,3325.6399999999994,Returned,0.0
ORD-29962,2024-12-14,C00446,P00114,2,3,10628.82,10628.82,7268.19,3360.629999999999,Completed,0.0
ORD-29963,2024-12-14,C00577,P00071,2,4,43876.92,43876.92,33885.12,9991.799999999996,Completed,0.0
ORD-29964,2024-12-14,C00024,P00083,2,5,32286.5,32286.5,20293.85,11992.65,Completed,0.0
ORD-29965,2024-12-14,C00719,P00003,4,4,19897.16,19897.16,15587.52,4309.639999999999,Completed,0.0
ORD-29966,2024-12-14,C01143,P00133,2,2,3969.0,3969.0,2497.86,1471.14,Cancelled,0.0
ORD-29967,2024-12-14,C00986,P00116,3,5,17834.4,16942.68,13224.15,3718.5300000000007,Completed,891.7200000000012
ORD-29968,2024-12-14,C01172,P00041,1,2,12157.12,12157.12,10079.1,2078.0200000000023,Completed,0.0
ORD-29969,2024-12-14,C00779,P00040,3,2,4231.94,3385.552,3206.06,179.4919999999997,Completed,846.3879999999995
ORD-29970,2024-12-14,C00520,P00141,3,2,21628.94,17303.152,15905.28,1397.8719999999976,Completed,4325.7880000000005
ORD-29971,2024-12-14,C00837,P00027,4,4,24189.24,24189.24,19940.04,4249.200000000001,Completed,0.0
ORD-29972,2024-12-14,C00968,P00048,2,1,5521.84,5521.84,3698.91,1822.9300000000003,Cancelled,0.0
ORD-29973,2024-12-14,C00011,P00147,4,3,9531.87,9531.87,7542.450000000001,1989.4199999999985,Returned,0.0
ORD-29974,2024-12-14,C00563,P00013,1,4,5740.04,5740.04,4254.48,1485.5600000000004,Completed,0.0
ORD-29975,2024-12-14,C00141,P00069,2,1,4344.08,3475.264,3497.32,-22.05600000000004,Completed,868.8159999999998
ORD-29976,2024-12-14,C00714,P00100,2,3,24990.39,24990.39,16215.93,8774.46,Completed,0.0
ORD-29977,2024-12-14,C00973,P00028,4,1,7668.88,7668.88,5329.71,2339.17,Completed,0.0
