date,kpi_name,kpi_value
2023-01-18,stockout_rate,0.0
2023-01-18,inventory_value,2852.0
2023-01-19,stockout_rate,0.0
2023-01-19,inventory_value,2793.0
2023-01-20,stockout_rate,0.0
2023-01-20,inventory_value,2719.0
2023-01-21,stockout_rate,0.0
2023-01-21,inventory_value,2675.0
2023-01-22,stockout_rate,0.0
2023-01-22,inventory_value,2598.0
2023-01-23,stockout_rate,0.0
2023-01-23,inventory_value,2554.0
2023-01-24,stockout_rate,0.0
2023-01-24,inventory_value,2496.0
2023-01-25,stockout_rate,0.0
2023-01-25,inventory_value,2451.0
2023-01-26,stockout_rate,0.0
2023-01-26,inventory_value,2398.0
2023-01-27,stockout_rate,0.0
2023-01-27,inventory_value,2353.0
2023-01-28,stockout_rate,0.0
2023-01-28,inventory_value,2327.0
2023-01-29,stockout_rate,0.0
2023-01-29,inventory_value,2275.0
2023-01-30,stockout_rate,0.0
2023-01-30,inventory_value,2222.0
2023-01-31,stockout_rate,0.0
2023-01-31,inventory_value,2274.0
2023-02-01,stockout_rate,0.0
2023-02-01,inventory_value,2248.0
2023-02-02,stockout_rate,0.0
2023-02-02,inventory_value,2187.0
2023-02-03,stockout_rate,0.0
2023-02-03,inventory_value,2145.0
2023-02-04,stockout_rate,0.0
2023-02-04,inventory_value,2102.0
2023-02-05,stockout_rate,0.0
2023-02-05,inventory_value,2265.0
2023-02-06,stockout_rate,0.0
2023-02-06,inventory_value,2213.0
2023-02-07,stockout_rate,0.0
2023-02-07,inventory_value,2177.0
2023-02-08,stockout_rate,0.0
2023-02-08,inventory_value,2235.0
2023-02-09,stockout_rate,0.0
2023-02-09,inventory_value,2296.0
2023-02-10,stockout_rate,0.0
2023-02-10,inventory_value,2432.0
2023-02-11,stockout_rate,0.0
2023-02-11,inventory_value,2481.0
2023-02-12,stockout_rate,0.0
2023-02-12,inventory_value,2520.0
2023-02-13,stockout_rate,0.0
2023-02-13,inventory_value,2589.0
2023-02-14,stockout_rate,0.0
2023-02-14,inventory_value,2538.0
2023-02-15,stockout_rate,0.0
2023-02-15,inventory_value,2484.0
2023-02-16,stockout_rate,0.0
2023-02-16,inventory_value,2435.0
2023-02-17,stockout_rate,0.0
2023-02-17,inventory_value,2483.0
2023-02-18,stockout_rate,0.0
2023-02-18,inventory_value,2631.0
2023-02-19,stockout_rate,0.0
2023-02-19,inventory_value,2689.0
2023-02-20,stockout_rate,0.0
2023-02-20,inventory_value,2638.0
2023-02-21,stockout_rate,0.0
2023-02-21,inventory_value,2596.0
2023-02-22,stockout_rate,0.0
2023-02-22,inventory_value,2648.0
2023-02-23,stockout_rate,0.0
2023-02-23,inventory_value,2888.0
2023-02-24,stockout_rate,0.0
2023-02-24,inventory_value,3043.0
2023-02-25,stockout_rate,0.0
2023-02-25,inventory_value,3197.0
2023-02-26,stockout_rate,0.0
2023-02-26,inventory_value,3251.0
2023-02-27,stockout_rate,0.0
2023-02-27,inventory_value,3195.0
2023-02-28,stockout_rate,0.0
2023-02-28,inventory_value,3253.0
2023-03-01,stockout_rate,0.0
2023-03-01,inventory_value,3203.0
2023-03-02,stockout_rate,0.0
2023-03-02,inventory_value,3548.0
2023-03-03,stockout_rate,0.0
2023-03-03,inventory_value,3501.0
2023-03-04,stockout_rate,0.0
2023-03-04,inventory_value,3445.0
2023-03-05,stockout_rate,0.0
2023-03-05,inventory_value,3512.0
2023-03-06,stockout_rate,0.0
2023-03-06,inventory_value,3567.0
2023-03-07,stockout_rate,0.0
2023-03-07,inventory_value,3610.0
2023-03-08,stockout_rate,0.0
2023-03-08,inventory_value,3663.0
2023-03-09,stockout_rate,0.0
2023-03-09,inventory_value,3709.0
2023-03-10,stockout_rate,0.0
2023-03-10,inventory_value,3755.0
2023-03-11,stockout_rate,0.0
2023-03-11,inventory_value,3916.0
2023-03-12,stockout_rate,0.0
2023-03-12,inventory_value,3881.0
2023-03-13,stockout_rate,0.0
2023-03-13,inventory_value,3827.0
2023-03-14,stockout_rate,0.0
2023-03-14,inventory_value,3897.0
2023-03-15,stockout_rate,0.0
2023-03-15,inventory_value,3933.0
2023-03-16,stockout_rate,0.0
2023-03-16,inventory_value,3989.0
2023-03-17,stockout_rate,0.0
2023-03-17,inventory_value,3913.0
2023-03-18,stockout_rate,0.0
2023-03-18,inventory_value,3962.0
2023-03-19,stockout_rate,0.0
2023-03-19,inventory_value,4010.0
2023-03-20,stockout_rate,0.0
2023-03-20,inventory_value,3966.0
2023-03-21,stockout_rate,0.0
2023-03-21,inventory_value,3923.0
2023-03-22,stockout_rate,0.0
2023-03-22,inventory_value,3874.0
2023-03-23,stockout_rate,0.0
2023-03-23,inventory_value,3910.0
2023-03-24,stockout_rate,0.0
2023-03-24,inventory_value,3860.0
2023-03-25,stockout_rate,0.0
2023-03-25,inventory_value,3810.0
2023-03-26,stockout_rate,0.0
2023-03-26,inventory_value,3847.0
2023-03-27,stockout_rate,0.0
2023-03-27,inventory_value,3794.0
2023-03-28,stockout_rate,0.0
2023-03-28,inventory_value,3723.0
2023-03-29,stockout_rate,0.0
2023-03-29,inventory_value,3778.0
2023-03-30,stockout_rate,0.0
2023-03-30,inventory_value,3748.0
2023-03-31,stockout_rate,0.0
2023-03-31,inventory_value,3694.0
2023-04-01,stockout_rate,0.0
2023-04-01,inventory_value,3840.0
2023-04-02,stockout_rate,0.0
2023-04-02,inventory_value,3799.0
2023-04-03,stockout_rate,0.0
2023-04-03,inventory_value,3728.0
2023-04-04,stockout_rate,0.0
2023-04-04,inventory_value,3656.0
2023-04-05,stockout_rate,0.0
2023-04-05,inventory_value,3605.0
2023-04-06,stockout_rate,0.0
2023-04-06,inventory_value,3545.0
2023-04-07,stockout_rate,0.0
2023-04-07,inventory_value,3492.0
2023-04-08,stockout_rate,0.0
2023-04-08,inventory_value,3443.0
2023-04-09,stockout_rate,0.0
2023-04-09,inventory_value,3402.0
2023-04-10,stockout_rate,0.0
2023-04-10,inventory_value,3363.0
2023-04-11,stockout_rate,0.0
2023-04-11,inventory_value,3324.0
2023-04-12,stockout_rate,0.0
2023-04-12,inventory_value,3273.0
2023-04-13,stockout_rate,0.0
2023-04-13,inventory_value,3205.0
2023-04-14,stockout_rate,0.0
2023-04-14,inventory_value,3260.0
2023-04-15,stockout_rate,0.0
2023-04-15,inventory_value,3182.0
2023-04-16,stockout_rate,0.0
2023-04-16,inventory_value,3133.0
2023-04-17,stockout_rate,0.0
2023-04-17,inventory_value,3047.0
2023-04-18,stockout_rate,0.0
2023-04-18,inventory_value,3006.0
2023-04-19,stockout_rate,0.0
2023-04-19,inventory_value,2955.0
2023-04-20,stockout_rate,0.0
2023-04-20,inventory_value,2880.0
2023-04-21,stockout_rate,0.0
2023-04-21,inventory_value,2952.0
2023-04-22,stockout_rate,0.0
2023-04-22,inventory_value,2905.0
2023-04-23,stockout_rate,0.0
2023-04-23,inventory_value,2959.0
2023-04-24,stockout_rate,0.0
2023-04-24,inventory_value,2912.0
2023-04-25,stockout_rate,0.0
2023-04-25,inventory_value,2968.0
2023-04-26,stockout_rate,0.0
2023-04-26,inventory_value,2913.0
2023-04-27,stockout_rate,0.0
2023-04-27,inventory_value,2953.0
2023-04-28,stockout_rate,0.0
2023-04-28,inventory_value,2878.0
2023-04-29,stockout_rate,0.0
2023-04-29,inventory_value,2815.0
2023-04-30,stockout_rate,0.0
2023-04-30,inventory_value,2970.0
2023-05-01,stockout_rate,0.0
2023-05-01,inventory_value,2942.0
2023-05-02,stockout_rate,0.0
2023-05-02,inventory_value,2896.0
2023-05-03,stockout_rate,0.0
2023-05-03,inventory_value,2958.0
2023-05-04,stockout_rate,0.0
2023-05-04,inventory_value,2913.0
2023-05-05,stockout_rate,0.0
2023-05-05,inventory_value,2856.0
2023-05-06,stockout_rate,0.0
2023-05-06,inventory_value,2890.0
2023-05-07,stockout_rate,0.0
2023-05-07,inventory_value,2846.0
2023-05-08,stockout_rate,0.0
2023-05-08,inventory_value,2804.0
2023-05-09,stockout_rate,0.0
2023-05-09,inventory_value,3048.0
2023-05-10,stockout_rate,0.0
2023-05-10,inventory_value,2985.0
2023-05-11,stockout_rate,0.0
2023-05-11,inventory_value,2924.0
2023-05-12,stockout_rate,0.0
2023-05-12,inventory_value,2951.0
2023-05-13,stockout_rate,0.0
2023-05-13,inventory_value,2915.0
2023-05-14,stockout_rate,0.0
2023-05-14,inventory_value,2847.0
2023-05-15,stockout_rate,0.0
2023-05-15,inventory_value,2901.0
2023-05-16,stockout_rate,0.0
2023-05-16,inventory_value,2877.0
2023-05-17,stockout_rate,0.0
2023-05-17,inventory_value,2818.0
2023-05-18,stockout_rate,0.0
2023-05-18,inventory_value,2753.0
2023-05-19,stockout_rate,0.0
2023-05-19,inventory_value,2811.0
2023-05-20,stockout_rate,0.0
2023-05-20,inventory_value,2774.0
2023-05-21,stockout_rate,0.0
2023-05-21,inventory_value,2729.0
2023-05-22,stockout_rate,0.0
2023-05-22,inventory_value,2679.0
2023-05-23,stockout_rate,0.0
2023-05-23,inventory_value,2825.0
2023-05-24,stockout_rate,0.0
2023-05-24,inventory_value,2884.0
2023-05-25,stockout_rate,0.0
2023-05-25,inventory_value,2835.0
2023-05-26,stockout_rate,0.0
2023-05-26,inventory_value,3186.0
2023-05-27,stockout_rate,0.0
2023-05-27,inventory_value,3142.0
2023-05-28,stockout_rate,0.0
2023-05-28,inventory_value,3089.0
2023-05-29,stockout_rate,0.0
2023-05-29,inventory_value,3025.0
2023-05-30,stockout_rate,0.0
2023-05-30,inventory_value,3065.0
2023-05-31,stockout_rate,0.0
2023-05-31,inventory_value,3219.0
2023-06-01,stockout_rate,0.0
2023-06-01,inventory_value,3259.0
2023-06-02,stockout_rate,0.0
2023-06-02,inventory_value,3307.0
2023-06-03,stockout_rate,0.0
2023-06-03,inventory_value,3237.0
2023-06-04,stockout_rate,0.0
2023-06-04,inventory_value,3386.0
2023-06-05,stockout_rate,0.0
2023-06-05,inventory_value,3348.0
2023-06-06,stockout_rate,0.0
2023-06-06,inventory_value,3316.0
2023-06-07,stockout_rate,0.0
2023-06-07,inventory_value,3250.0
2023-06-08,stockout_rate,0.0
2023-06-08,inventory_value,3189.0
2023-06-09,stockout_rate,0.0
2023-06-09,inventory_value,3128.0
2023-06-10,stockout_rate,0.0
2023-06-10,inventory_value,3188.0
2023-06-11,stockout_rate,0.0
2023-06-11,inventory_value,3117.0
2023-06-12,stockout_rate,0.0
2023-06-12,inventory_value,3282.0
2023-06-13,stockout_rate,0.0
2023-06-13,inventory_value,3337.0
2023-06-14,stockout_rate,0.0
2023-06-14,inventory_value,3300.0
2023-06-15,stockout_rate,0.0
2023-06-15,inventory_value,3342.0
2023-06-16,stockout_rate,0.0
2023-06-16,inventory_value,3298.0
2023-06-17,stockout_rate,0.0
2023-06-17,inventory_value,3431.0
2023-06-18,stockout_rate,0.0
2023-06-18,inventory_value,3373.0
2023-06-19,stockout_rate,0.0
2023-06-19,inventory_value,3316.0
2023-06-20,stockout_rate,0.0
2023-06-20,inventory_value,3483.0
2023-06-21,stockout_rate,0.0
2023-06-21,inventory_value,3420.0
2023-06-22,stockout_rate,0.0
2023-06-22,inventory_value,3581.0
2023-06-23,stockout_rate,0.0
2023-06-23,inventory_value,3519.0
2023-06-24,stockout_rate,0.0
2023-06-24,inventory_value,3568.0
2023-06-25,stockout_rate,0.0
2023-06-25,inventory_value,3518.0
2023-06-26,stockout_rate,0.0
2023-06-26,inventory_value,3573.0
2023-06-27,stockout_rate,0.0
2023-06-27,inventory_value,3527.0
2023-06-28,stockout_rate,0.0
2023-06-28,inventory_value,3584.0
2023-06-29,stockout_rate,0.0
2023-06-29,inventory_value,3629.0
2023-06-30,stockout_rate,0.0
2023-06-30,inventory_value,3566.0
2023-07-01,stockout_rate,0.0
2023-07-01,inventory_value,3618.0
2023-07-02,stockout_rate,0.0
2023-07-02,inventory_value,3563.0
2023-07-03,stockout_rate,0.0
2023-07-03,inventory_value,3509.0
2023-07-04,stockout_rate,0.0
2023-07-04,inventory_value,3583.0
2023-07-05,stockout_rate,0.0
2023-07-05,inventory_value,3541.0
2023-07-06,stockout_rate,0.0
2023-07-06,inventory_value,3508.0
2023-07-07,stockout_rate,0.0
2023-07-07,inventory_value,3474.0
2023-07-08,stockout_rate,0.0
2023-07-08,inventory_value,3530.0
2023-07-09,stockout_rate,0.0
2023-07-09,inventory_value,3464.0
2023-07-10,stockout_rate,0.0
2023-07-10,inventory_value,3433.0
2023-07-11,stockout_rate,0.0
2023-07-11,inventory_value,3374.0
2023-07-12,stockout_rate,0.0
2023-07-12,inventory_value,3335.0
2023-07-13,stockout_rate,0.0
2023-07-13,inventory_value,3299.0
2023-07-14,stockout_rate,0.0
2023-07-14,inventory_value,3251.0
2023-07-15,stockout_rate,0.0
2023-07-15,inventory_value,3196.0
2023-07-16,stockout_rate,0.0
2023-07-16,inventory_value,3259.0
2023-07-17,stockout_rate,0.0
2023-07-17,inventory_value,3308.0
2023-07-18,stockout_rate,0.0
2023-07-18,inventory_value,3344.0
2023-07-19,stockout_rate,0.0
2023-07-19,inventory_value,3295.0
2023-07-20,stockout_rate,0.0
2023-07-20,inventory_value,3253.0
2023-07-21,stockout_rate,0.0
2023-07-21,inventory_value,3218.0
2023-07-22,stockout_rate,0.0
2023-07-22,inventory_value,3154.0
2023-07-23,stockout_rate,0.0
2023-07-23,inventory_value,3093.0
2023-07-24,stockout_rate,0.0
2023-07-24,inventory_value,3033.0
2023-07-25,stockout_rate,0.0
2023-07-25,inventory_value,3076.0
2023-07-26,stockout_rate,0.0
2023-07-26,inventory_value,3221.0
2023-07-27,stockout_rate,0.0
2023-07-27,inventory_value,3182.0
2023-07-28,stockout_rate,0.0
2023-07-28,inventory_value,3232.0
2023-07-29,stockout_rate,0.0
2023-07-29,inventory_value,3297.0
2023-07-30,stockout_rate,0.0
2023-07-30,inventory_value,3244.0
2023-07-31,stockout_rate,0.0
2023-07-31,inventory_value,3172.0
2023-08-01,stockout_rate,0.0
2023-08-01,inventory_value,3231.0
2023-08-02,stockout_rate,0.0
2023-08-02,inventory_value,3164.0
2023-08-03,stockout_rate,0.0
2023-08-03,inventory_value,3119.0
2023-08-04,stockout_rate,0.0
2023-08-04,inventory_value,3181.0
2023-08-05,stockout_rate,0.0
2023-08-05,inventory_value,3225.0
2023-08-06,stockout_rate,0.0
2023-08-06,inventory_value,3172.0
2023-08-07,stockout_rate,0.0
2023-08-07,inventory_value,3113.0
2023-08-08,stockout_rate,0.0
2023-08-08,inventory_value,3175.0
2023-08-09,stockout_rate,0.0
2023-08-09,inventory_value,3126.0
2023-08-10,stockout_rate,0.0
2023-08-10,inventory_value,3075.0
2023-08-11,stockout_rate,0.0
2023-08-11,inventory_value,3034.0
2023-08-12,stockout_rate,0.0
2023-08-12,inventory_value,3090.0
2023-08-13,stockout_rate,0.0
2023-08-13,inventory_value,3141.0
2023-08-14,stockout_rate,0.0
2023-08-14,inventory_value,3086.0
2023-08-15,stockout_rate,0.0
2023-08-15,inventory_value,3042.0
2023-08-16,stockout_rate,0.0
2023-08-16,inventory_value,2974.0
2023-08-17,stockout_rate,0.0
2023-08-17,inventory_value,2907.0
2023-08-18,stockout_rate,0.0
2023-08-18,inventory_value,2864.0
2023-08-19,stockout_rate,0.0
2023-08-19,inventory_value,2918.0
2023-08-20,stockout_rate,0.0
2023-08-20,inventory_value,2866.0
2023-08-21,stockout_rate,0.0
2023-08-21,inventory_value,2908.0
2023-08-22,stockout_rate,0.0
2023-08-22,inventory_value,3050.0
2023-08-23,stockout_rate,0.0
2023-08-23,inventory_value,2999.0
2023-08-24,stockout_rate,0.0
2023-08-24,inventory_value,2958.0
2023-08-25,stockout_rate,0.0
2023-08-25,inventory_value,2909.0
2023-08-26,stockout_rate,0.0
2023-08-26,inventory_value,2868.0
2023-08-27,stockout_rate,0.0
2023-08-27,inventory_value,2819.0
2023-08-28,stockout_rate,0.0
2023-08-28,inventory_value,2770.0
2023-08-29,stockout_rate,0.0
2023-08-29,inventory_value,2715.0
2023-08-30,stockout_rate,0.0
2023-08-30,inventory_value,2866.0
2023-08-31,stockout_rate,0.0
2023-08-31,inventory_value,2830.0
2023-09-01,stockout_rate,0.0
2023-09-01,inventory_value,2898.0
2023-09-02,stockout_rate,0.0
2023-09-02,inventory_value,2805.0
2023-09-03,stockout_rate,0.0
2023-09-03,inventory_value,2853.0
2023-09-04,stockout_rate,0.0
2023-09-04,inventory_value,2784.0
2023-09-05,stockout_rate,0.0
2023-09-05,inventory_value,2721.0
2023-09-06,stockout_rate,0.0
2023-09-06,inventory_value,2869.0
2023-09-07,stockout_rate,0.0
2023-09-07,inventory_value,2827.0
2023-09-08,stockout_rate,0.0
2023-09-08,inventory_value,2877.0
2023-09-09,stockout_rate,0.0
2023-09-09,inventory_value,2922.0
2023-09-10,stockout_rate,0.0
2023-09-10,inventory_value,2884.0
2023-09-11,stockout_rate,0.0
2023-09-11,inventory_value,2848.0
2023-09-12,stockout_rate,0.0
2023-09-12,inventory_value,2800.0
2023-09-13,stockout_rate,0.0
2023-09-13,inventory_value,2762.0
2023-09-14,stockout_rate,0.0
2023-09-14,inventory_value,2936.0
2023-09-15,stockout_rate,0.0
2023-09-15,inventory_value,3070.0
2023-09-16,stockout_rate,0.0
2023-09-16,inventory_value,3123.0
2023-09-17,stockout_rate,0.0
2023-09-17,inventory_value,3080.0
2023-09-18,stockout_rate,0.0
2023-09-18,inventory_value,3134.0
2023-09-19,stockout_rate,0.0
2023-09-19,inventory_value,3179.0
2023-09-20,stockout_rate,0.0
2023-09-20,inventory_value,3130.0
2023-09-21,stockout_rate,0.0
2023-09-21,inventory_value,3071.0
2023-09-22,stockout_rate,0.0
2023-09-22,inventory_value,3121.0
2023-09-23,stockout_rate,0.0
2023-09-23,inventory_value,3075.0
2023-09-24,stockout_rate,0.0
2023-09-24,inventory_value,3125.0
2023-09-25,stockout_rate,0.0
2023-09-25,inventory_value,3088.0
2023-09-26,stockout_rate,0.0
2023-09-26,inventory_value,3241.0
2023-09-27,stockout_rate,0.0
2023-09-27,inventory_value,3265.0
2023-09-28,stockout_rate,0.0
2023-09-28,inventory_value,3434.0
2023-09-29,stockout_rate,0.0
2023-09-29,inventory_value,3383.0
2023-09-30,stockout_rate,0.0
2023-09-30,inventory_value,3441.0
2023-10-01,stockout_rate,0.0
2023-10-01,inventory_value,3376.0
2023-10-02,stockout_rate,0.0
2023-10-02,inventory_value,3515.0
2023-10-03,stockout_rate,0.0
2023-10-03,inventory_value,3458.0
2023-10-04,stockout_rate,0.0
2023-10-04,inventory_value,3505.0
2023-10-05,stockout_rate,0.0
2023-10-05,inventory_value,3518.0
2023-10-06,stockout_rate,0.0
2023-10-06,inventory_value,3558.0
2023-10-07,stockout_rate,0.0
2023-10-07,inventory_value,3594.0
2023-10-08,stockout_rate,0.0
2023-10-08,inventory_value,3630.0
2023-10-09,stockout_rate,0.0
2023-10-09,inventory_value,3555.0
2023-10-10,stockout_rate,0.0
2023-10-10,inventory_value,3486.0
2023-10-11,stockout_rate,0.0
2023-10-11,inventory_value,3417.0
2023-10-12,stockout_rate,0.0
2023-10-12,inventory_value,3462.0
2023-10-13,stockout_rate,0.0
2023-10-13,inventory_value,3372.0
2023-10-14,stockout_rate,0.0
2023-10-14,inventory_value,3288.0
2023-10-15,stockout_rate,0.0
2023-10-15,inventory_value,3425.0
2023-10-16,stockout_rate,0.0
2023-10-16,inventory_value,3348.0
2023-10-17,stockout_rate,0.0
2023-10-17,inventory_value,3262.0
2023-10-18,stockout_rate,0.0
2023-10-18,inventory_value,3186.0
2023-10-19,stockout_rate,0.0
2023-10-19,inventory_value,3213.0
2023-10-20,stockout_rate,0.0
2023-10-20,inventory_value,3236.0
2023-10-21,stockout_rate,0.0
2023-10-21,inventory_value,3166.0
2023-10-22,stockout_rate,0.0
2023-10-22,inventory_value,3106.0
2023-10-23,stockout_rate,0.0
2023-10-23,inventory_value,3020.0
2023-10-24,stockout_rate,0.0
2023-10-24,inventory_value,3034.0
2023-10-25,stockout_rate,0.0
2023-10-25,inventory_value,3066.0
2023-10-26,stockout_rate,0.0
2023-10-26,inventory_value,2991.0
2023-10-27,stockout_rate,0.0
2023-10-27,inventory_value,2916.0
2023-10-28,stockout_rate,0.0
2023-10-28,inventory_value,3039.0
2023-10-29,stockout_rate,0.0
2023-10-29,inventory_value,3054.0
2023-10-30,stockout_rate,0.0
2023-10-30,inventory_value,2961.0
2023-10-31,stockout_rate,0.0
2023-10-31,inventory_value,2906.0
2023-11-01,stockout_rate,0.0
2023-11-01,inventory_value,3029.0
2023-11-02,stockout_rate,0.0
2023-11-02,inventory_value,3182.0
2023-11-03,stockout_rate,0.0
2023-11-03,inventory_value,3228.0
2023-11-04,stockout_rate,0.0
2023-11-04,inventory_value,3155.0
2023-11-05,stockout_rate,0.0
2023-11-05,inventory_value,3093.0
2023-11-06,stockout_rate,0.0
2023-11-06,inventory_value,3037.0
2023-11-07,stockout_rate,0.0
2023-11-07,inventory_value,2988.0
2023-11-08,stockout_rate,0.0
2023-11-08,inventory_value,3011.0
2023-11-09,stockout_rate,0.0
2023-11-09,inventory_value,2942.0
2023-11-10,stockout_rate,0.0
2023-11-10,inventory_value,2973.0
2023-11-11,stockout_rate,0.0
2023-11-11,inventory_value,3009.0
2023-11-12,stockout_rate,0.0
2023-11-12,inventory_value,2931.0
2023-11-13,stockout_rate,0.0
2023-11-13,inventory_value,3054.0
2023-11-14,stockout_rate,0.0
2023-11-14,inventory_value,3064.0
2023-11-15,stockout_rate,0.0
2023-11-15,inventory_value,3104.0
2023-11-16,stockout_rate,0.0
2023-11-16,inventory_value,3244.0
2023-11-17,stockout_rate,0.0
2023-11-17,inventory_value,3154.0
2023-11-18,stockout_rate,0.0
2023-11-18,inventory_value,3078.0
2023-11-19,stockout_rate,0.0
2023-11-19,inventory_value,3005.0
2023-11-20,stockout_rate,0.0
2023-11-20,inventory_value,2937.0
2023-11-21,stockout_rate,0.0
2023-11-21,inventory_value,2946.0
2023-11-22,stockout_rate,0.0
2023-11-22,inventory_value,3189.0
2023-11-23,stockout_rate,0.0
2023-11-23,inventory_value,3115.0
2023-11-24,stockout_rate,0.0
2023-11-24,inventory_value,3050.0
2023-11-25,stockout_rate,0.0
2023-11-25,inventory_value,3100.0
2023-11-26,stockout_rate,0.0
2023-11-26,inventory_value,3245.0
2023-11-27,stockout_rate,0.0
2023-11-27,inventory_value,3280.0
2023-11-28,stockout_rate,0.0
2023-11-28,inventory_value,3211.0
2023-11-29,stockout_rate,0.0
2023-11-29,inventory_value,3150.0
2023-11-30,stockout_rate,0.0
2023-11-30,inventory_value,3086.0
2023-12-01,stockout_rate,0.0
2023-12-01,inventory_value,3211.0
2023-12-02,stockout_rate,0.0
2023-12-02,inventory_value,3137.0
2023-12-03,stockout_rate,0.0
2023-12-03,inventory_value,3257.0
2023-12-04,stockout_rate,0.0
2023-12-04,inventory_value,3486.0
2023-12-05,stockout_rate,0.0
2023-12-05,inventory_value,3616.0
2023-12-06,stockout_rate,0.0
2023-12-06,inventory_value,3739.0
2023-12-07,stockout_rate,0.0
2023-12-07,inventory_value,3650.0
2023-12-08,stockout_rate,0.0
2023-12-08,inventory_value,3564.0
2023-12-09,stockout_rate,0.0
2023-12-09,inventory_value,3605.0
2023-12-10,stockout_rate,0.0
2023-12-10,inventory_value,3523.0
2023-12-11,stockout_rate,0.0
2023-12-11,inventory_value,3740.0
2023-12-12,stockout_rate,0.0
2023-12-12,inventory_value,3760.0
2023-12-13,stockout_rate,0.0
2023-12-13,inventory_value,3688.0
2023-12-14,stockout_rate,0.0
2023-12-14,inventory_value,3633.0
2023-12-15,stockout_rate,0.0
2023-12-15,inventory_value,3564.0
2023-12-16,stockout_rate,0.0
2023-12-16,inventory_value,3581.0
2023-12-17,stockout_rate,0.0
2023-12-17,inventory_value,3519.0
2023-12-18,stockout_rate,0.0
2023-12-18,inventory_value,3437.0
2023-12-19,stockout_rate,0.0
2023-12-19,inventory_value,3365.0
2023-12-20,stockout_rate,0.0
2023-12-20,inventory_value,3273.0
2023-12-21,stockout_rate,0.0
2023-12-21,inventory_value,3214.0
2023-12-22,stockout_rate,0.0
2023-12-22,inventory_value,3150.0
2023-12-23,stockout_rate,0.0
2023-12-23,inventory_value,3080.0
2023-12-24,stockout_rate,0.0
2023-12-24,inventory_value,3021.0
2023-12-25,stockout_rate,0.0
2023-12-25,inventory_value,2956.0
2023-12-26,stockout_rate,0.0
2023-12-26,inventory_value,2992.0
2023-12-27,stockout_rate,0.0
2023-12-27,inventory_value,2932.0
2023-12-28,stockout_rate,0.0
2023-12-28,inventory_value,2851.0
2023-12-29,stockout_rate,0.0
2023-12-29,inventory_value,2887.0
2023-12-30,stockout_rate,0.0
2023-12-30,inventory_value,2820.0
2023-12-31,stockout_rate,0.0
2023-12-31,inventory_value,2859.0
2024-01-01,stockout_rate,0.0
2024-01-01,inventory_value,2902.0
2024-01-02,stockout_rate,0.0
2024-01-02,inventory_value,2879.0
2024-01-03,stockout_rate,0.0
2024-01-03,inventory_value,2821.0
2024-01-04,stockout_rate,0.0
2024-01-04,inventory_value,2769.0
2024-01-05,stockout_rate,0.0
2024-01-05,inventory_value,2821.0
2024-01-06,stockout_rate,0.0
2024-01-06,inventory_value,2773.0
2024-01-07,stockout_rate,0.0
2024-01-07,inventory_value,2724.0
2024-01-08,stockout_rate,0.0
2024-01-08,inventory_value,2764.0
2024-01-09,stockout_rate,0.0
2024-01-09,inventory_value,2826.0
2024-01-10,stockout_rate,0.0
2024-01-10,inventory_value,2769.0
2024-01-11,stockout_rate,0.0
2024-01-11,inventory_value,3023.0
2024-01-12,stockout_rate,0.0
2024-01-12,inventory_value,2979.0
2024-01-13,stockout_rate,0.0
2024-01-13,inventory_value,2934.0
2024-01-14,stockout_rate,0.0
2024-01-14,inventory_value,2879.0
2024-01-15,stockout_rate,0.0
2024-01-15,inventory_value,2924.0
2024-01-16,stockout_rate,0.0
2024-01-16,inventory_value,2858.0
2024-01-17,stockout_rate,0.0
2024-01-17,inventory_value,2912.0
2024-01-18,stockout_rate,0.0
2024-01-18,inventory_value,2864.0
2024-01-19,stockout_rate,0.0
2024-01-19,inventory_value,2821.0
2024-01-20,stockout_rate,0.0
2024-01-20,inventory_value,2779.0
2024-01-21,stockout_rate,0.0
2024-01-21,inventory_value,2821.0
2024-01-22,stockout_rate,0.0
2024-01-22,inventory_value,2899.0
2024-01-23,stockout_rate,0.0
2024-01-23,inventory_value,2844.0
2024-01-24,stockout_rate,0.0
2024-01-24,inventory_value,2992.0
2024-01-25,stockout_rate,0.0
2024-01-25,inventory_value,3036.0
2024-01-26,stockout_rate,0.0
2024-01-26,inventory_value,2985.0
2024-01-27,stockout_rate,0.0
2024-01-27,inventory_value,3028.0
2024-01-28,stockout_rate,0.0
2024-01-28,inventory_value,3171.0
2024-01-29,stockout_rate,0.0
2024-01-29,inventory_value,3307.0
2024-01-30,stockout_rate,0.0
2024-01-30,inventory_value,3366.0
2024-01-31,stockout_rate,0.0
2024-01-31,inventory_value,3302.0
2024-02-01,stockout_rate,0.0
2024-02-01,inventory_value,3337.0
2024-02-02,stockout_rate,0.0
2024-02-02,inventory_value,3394.0
2024-02-03,stockout_rate,0.0
2024-02-03,inventory_value,3641.0
2024-02-04,stockout_rate,0.0
2024-02-04,inventory_value,3587.0
2024-02-05,stockout_rate,0.0
2024-02-05,inventory_value,3613.0
2024-02-06,stockout_rate,0.0
2024-02-06,inventory_value,3569.0
2024-02-07,stockout_rate,0.0
2024-02-07,inventory_value,3532.0
2024-02-08,stockout_rate,0.0
2024-02-08,inventory_value,3476.0
2024-02-09,stockout_rate,0.0
2024-02-09,inventory_value,3433.0
2024-02-10,stockout_rate,0.0
