date,channel,spend,clicks,conversions,cac,new_customers_acquired
2024-02-02,Instagram,798.11,10,0,inf,0
2024-02-03,Facebook,4020.67,42,0,inf,0
2024-02-03,Google,4555.29,130,3,1518.43,3
2024-02-03,Email,908.51,10,0,inf,0
2024-02-03,Instagram,4769.56,99,1,4769.56,1
2024-02-04,Facebook,2752.85,35,0,inf,0
2024-02-04,Google,3066.06,109,3,1022.02,3
2024-02-04,Email,562.93,15,0,inf,0
2024-02-04,Instagram,1768.36,19,0,inf,0
2024-02-05,Facebook,4881.11,174,3,1627.0366666666666,3
2024-02-05,Google,2768.88,36,0,inf,0
2024-02-05,Email,3152.21,57,2,1576.105,2
2024-02-05,Instagram,1313.82,27,0,inf,0
2024-02-06,Facebook,1464.23,38,0,inf,0
2024-02-06,Google,4930.76,164,2,2465.38,2
2024-02-06,Email,1111.61,13,0,inf,0
2024-02-06,Instagram,3007.09,129,2,1503.545,2
2024-02-07,Facebook,1020.75,23,0,inf,0
2024-02-07,Google,1904.03,19,0,inf,0
2024-02-07,Email,2992.62,69,3,997.54,3
2024-02-07,Instagram,1349.53,52,2,674.765,2
2024-02-08,Facebook,2640.55,35,0,inf,0
2024-02-08,Google,4994.25,84,1,4994.25,1
2024-02-08,Email,2471.26,34,0,inf,0
2024-02-08,Instagram,1145.15,22,0,inf,0
2024-02-09,Facebook,957.75,10,0,inf,0
2024-02-09,Google,791.2,8,0,inf,0
2024-02-09,Email,3177.32,32,0,inf,0
2024-02-09,Instagram,4271.49,54,1,4271.49,1
2024-02-10,Facebook,3710.72,55,1,3710.72,1
2024-02-10,Google,4052.72,56,1,4052.72,1
2024-02-10,Email,2641.22,38,0,inf,0
2024-02-10,Instagram,2680.4,63,2,1340.2,2
2024-02-11,Facebook,986.17,24,0,inf,0
2024-02-11,Google,3327.67,108,1,3327.67,1
2024-02-11,Email,737.84,28,1,737.84,1
2024-02-11,Instagram,4874.33,96,3,1624.7766666666666,3
2024-02-12,Facebook,1187.31,17,0,inf,0
2024-02-12,Google,844.33,10,0,inf,0
2024-02-12,Email,4067.29,112,4,1016.8225,4
2024-02-12,Instagram,2706.13,66,1,2706.13,1
2024-02-13,Facebook,4368.53,68,3,1456.1766666666665,3
2024-02-13,Google,642.19,11,0,inf,0
2024-02-13,Email,2226.33,49,1,2226.33,1
2024-02-13,Instagram,2568.45,113,3,856.15,3
2024-02-14,Facebook,4371.62,98,3,1457.2066666666667,3
2024-02-14,Google,2711.66,88,3,903.8866666666668,3
2024-02-14,Email,2693.55,93,3,897.85,3
2024-02-14,Instagram,3470.35,46,1,3470.35,1
2024-02-15,Facebook,2641.6,29,0,inf,0
2024-02-15,Google,2261.23,37,1,2261.23,1
2024-02-15,Email,3276.23,67,3,1092.0766666666666,3
2024-02-15,Instagram,1942.17,87,1,1942.17,1
2024-02-16,Facebook,4266.2,89,3,1422.0666666666666,3
2024-02-16,Google,621.05,6,0,inf,0
2024-02-16,Email,938.08,19,0,inf,0
2024-02-16,Instagram,2080.71,28,0,inf,0
2024-02-17,Facebook,3416.37,50,2,1708.185,2
2024-02-17,Google,794.75,17,0,inf,0
2024-02-17,Email,588.7,12,0,inf,0
2024-02-17,Instagram,4385.16,67,3,1461.72,3
2024-02-18,Facebook,1699.78,22,0,inf,0
2024-02-18,Google,4935.94,98,2,2467.97,2
2024-02-18,Email,3076.42,36,0,inf,0
2024-02-18,Instagram,3538.0,75,2,1769.0,2
2024-02-19,Facebook,3942.07,83,2,1971.035,2
2024-02-19,Google,2135.0,38,1,2135.0,1
2024-02-19,Email,4313.0,51,2,2156.5,2
2024-02-19,Instagram,2911.25,67,0,inf,0
2024-02-20,Facebook,4983.02,95,1,4983.02,1
2024-02-20,Google,3843.0,140,6,640.5,6
2024-02-20,Email,926.3,19,0,inf,0
2024-02-20,Instagram,4105.34,70,1,4105.34,1
2024-02-21,Facebook,4080.43,56,1,4080.43,1
2024-02-21,Google,4118.57,75,2,2059.285,2
2024-02-21,Email,1400.35,26,0,inf,0
2024-02-21,Instagram,2539.53,31,0,inf,0
2024-02-22,Facebook,583.71,7,0,inf,0
2024-02-22,Google,3095.79,83,4,773.9475,4
2024-02-22,Email,3839.94,66,3,1279.98,3
2024-02-22,Instagram,2897.24,41,1,2897.24,1
2024-02-23,Facebook,2451.76,37,1,2451.76,1
2024-02-23,Google,2850.21,57,0,inf,0
2024-02-23,Email,1177.13,15,0,inf,0
2024-02-23,Instagram,2459.25,54,2,1229.625,2
2024-02-24,Facebook,789.92,21,0,inf,0
2024-02-24,Google,4206.7,58,1,4206.7,1
2024-02-24,Email,3205.55,61,0,inf,0
2024-02-24,Instagram,1363.62,34,1,1363.62,1
2024-02-25,Facebook,2588.72,39,1,2588.72,1
2024-02-25,Google,3411.15,148,2,1705.575,2
2024-02-25,Email,1113.94,27,1,1113.94,1
2024-02-25,Instagram,3464.02,101,4,866.005,4
2024-02-26,Facebook,4837.04,82,0,inf,0
2024-02-26,Google,4368.13,163,5,873.626,5
2024-02-26,Email,4402.27,47,1,4402.27,1
2024-02-26,Instagram,2135.45,29,0,inf,0
2024-02-27,Facebook,4744.23,60,0,inf,0
2024-02-27,Google,1003.7,12,0,inf,0
2024-02-27,Email,2848.81,33,1,2848.81,1
2024-02-27,Instagram,4692.0,116,5,938.4,5
2024-02-28,Facebook,1571.35,52,2,785.675,2
2024-02-28,Google,1981.79,29,0,inf,0
2024-02-28,Email,3867.68,99,2,1933.84,2
2024-02-28,Instagram,1149.25,33,1,1149.25,1
2024-02-29,Facebook,2477.64,61,2,1238.82,2
2024-02-29,Google,2706.61,54,2,1353.305,2
2024-02-29,Email,1924.2,35,1,1924.2,1
2024-02-29,Instagram,4834.92,53,2,2417.46,2
2024-03-01,Facebook,2133.49,27,1,2133.49,1
2024-03-01,Google,594.83,6,0,inf,0
2024-03-01,Email,4286.63,58,2,2143.315,2
2024-03-01,Instagram,3608.07,43,0,inf,0
2024-03-02,Facebook,2987.28,66,3,995.76,3
2024-03-02,Google,2132.85,25,0,inf,0
2024-03-02,Email,4401.29,49,1,4401.29,1
2024-03-02,Instagram,4594.05,89,4,1148.5125,4
2024-03-03,Facebook,1649.9,60,2,824.95,2
2024-03-03,Google,1559.57,42,1,1559.57,1
2024-03-03,Email,4621.51,65,2,2310.755,2
2024-03-03,Instagram,3950.33,75,0,inf,0
2024-03-04,Facebook,4399.0,51,2,2199.5,2
2024-03-04,Google,2619.91,49,2,1309.955,2
2024-03-04,Email,3728.24,41,1,3728.24,1
2024-03-04,Instagram,4209.8,55,1,4209.8,1
2024-03-05,Facebook,2083.35,30,1,2083.35,1
2024-03-05,Google,3820.03,67,0,inf,0
2024-03-05,Email,734.44,10,0,inf,0
2024-03-05,Instagram,4059.59,131,3,1353.1966666666667,3
2024-03-06,Facebook,3327.33,73,0,inf,0
2024-03-06,Google,1210.2,19,0,inf,0
2024-03-06,Email,4237.8,52,2,2118.9,2
2024-03-06,Instagram,3585.89,42,0,inf,0
2024-03-07,Facebook,2652.64,33,0,inf,0
2024-03-07,Google,3593.6,41,1,3593.6,1
2024-03-07,Email,1393.99,26,0,inf,0
2024-03-07,Instagram,4443.76,46,2,2221.88,2
2024-03-08,Facebook,1510.19,15,0,inf,0
2024-03-08,Google,3411.98,48,2,1705.99,2
2024-03-08,Email,4883.57,136,5,976.714,5
2024-03-08,Instagram,1259.4,24,0,inf,0
2024-03-09,Facebook,1670.71,61,1,1670.71,1
2024-03-09,Google,4762.6,162,6,793.7666666666668,6
2024-03-09,Email,2458.21,26,0,inf,0
2024-03-09,Instagram,3531.25,119,4,882.8125,4
2024-03-10,Facebook,1357.45,15,0,inf,0
2024-03-10,Google,1795.83,30,0,inf,0
2024-03-10,Email,4353.52,64,3,1451.1733333333334,3
2024-03-10,Instagram,1773.35,23,0,inf,0
2024-03-11,Facebook,2338.36,73,1,2338.36,1
2024-03-11,Google,1678.1,24,1,1678.1,1
2024-03-11,Email,2163.37,28,0,inf,0
2024-03-11,Instagram,546.44,17,0,inf,0
2024-03-12,Facebook,3618.61,48,1,3618.61,1
2024-03-12,Google,3688.04,46,0,inf,0
2024-03-12,Email,928.76,37,0,inf,0
2024-03-12,Instagram,1556.79,16,0,inf,0
2024-03-13,Facebook,4726.95,48,1,4726.95,1
2024-03-13,Google,3867.09,163,3,1289.03,3
2024-03-13,Email,3288.46,74,1,3288.46,1
2024-03-13,Instagram,2169.06,22,0,inf,0
2024-03-14,Facebook,3112.19,76,2,1556.095,2
2024-03-14,Google,4686.47,51,0,inf,0
2024-03-14,Email,1927.93,30,0,inf,0
2024-03-14,Instagram,1025.79,43,0,inf,0
2024-03-15,Facebook,4422.56,50,1,4422.56,1
2024-03-15,Google,4668.07,109,4,1167.0175,4
2024-03-15,Email,3258.19,40,0,inf,0
2024-03-15,Instagram,1908.55,20,0,inf,0
2024-03-16,Facebook,4975.54,61,0,inf,0
2024-03-16,Google,4338.65,59,2,2169.325,2
2024-03-16,Email,739.5,23,0,inf,0
2024-03-16,Instagram,661.38,16,0,inf,0
2024-03-17,Facebook,2463.93,24,1,2463.93,1
2024-03-17,Google,683.56,14,0,inf,0
2024-03-17,Email,2683.4,45,1,2683.4,1
2024-03-17,Instagram,4400.96,147,2,2200.48,2
2024-03-18,Facebook,4406.78,127,2,2203.39,2
2024-03-18,Google,2789.32,66,3,929.7733333333334,3
2024-03-18,Email,3135.55,47,2,1567.775,2
2024-03-18,Instagram,2867.07,43,1,2867.07,1
2024-03-19,Facebook,845.76,10,0,inf,0
2024-03-19,Google,4493.15,203,7,641.8785714285714,7
2024-03-19,Email,3562.88,69,2,1781.44,2
2024-03-19,Instagram,4780.49,54,0,inf,0
2024-03-20,Facebook,864.78,10,0,inf,0
2024-03-20,Google,2543.25,26,0,inf,0
2024-03-20,Email,526.12,5,0,inf,0
2024-03-20,Instagram,4779.03,103,4,1194.7575,4
2024-03-21,Facebook,3804.44,39,1,3804.44,1
2024-03-21,Google,1451.15,60,2,725.575,2
2024-03-21,Email,1954.27,79,1,1954.27,1
2024-03-21,Instagram,4783.55,94,2,2391.775,2
2024-03-22,Facebook,1301.05,13,0,inf,0
2024-03-22,Google,901.35,10,0,inf,0
2024-03-22,Email,4007.72,93,3,1335.9066666666663,3
2024-03-22,Instagram,3443.29,116,3,1147.763333333333,3
2024-03-23,Facebook,2445.61,28,0,inf,0
2024-03-23,Google,3582.33,117,4,895.5825,4
2024-03-23,Email,4244.24,69,2,2122.12,2
2024-03-23,Instagram,4484.36,77,2,2242.18,2
2024-03-24,Facebook,2403.82,29,1,2403.82,1
2024-03-24,Google,3262.41,59,1,3262.41,1
2024-03-24,Email,681.97,14,0,inf,0
2024-03-24,Instagram,1509.04,20,0,inf,0
2024-03-25,Facebook,2728.95,38,1,2728.95,1
2024-03-25,Google,1808.16,32,1,1808.16,1
2024-03-25,Email,2649.25,83,1,2649.25,1
2024-03-25,Instagram,4563.07,52,1,4563.07,1
2024-03-26,Facebook,1829.67,76,0,inf,0
2024-03-26,Google,702.93,24,0,inf,0
2024-03-26,Email,925.18,12,0,inf,0
2024-03-26,Instagram,1640.21,40,0,inf,0
2024-03-27,Facebook,2765.5,94,3,921.8333333333334,3
2024-03-27,Google,1307.98,37,0,inf,0
2024-03-27,Email,874.81,9,0,inf,0
2024-03-27,Instagram,3142.44,55,2,1571.22,2
2024-03-28,Facebook,3307.15,80,3,1102.3833333333334,3
2024-03-28,Google,4421.05,126,2,2210.525,2
2024-03-28,Email,3861.63,56,2,1930.815,2
2024-03-28,Instagram,978.49,15,0,inf,0
2024-03-29,Facebook,1025.05,30,0,inf,0
2024-03-29,Google,3613.13,40,1,3613.13,1
2024-03-29,Email,3208.49,54,1,3208.49,1
2024-03-29,Instagram,4882.65,99,3,1627.55,3
2024-03-30,Facebook,3606.32,69,1,3606.32,1
2024-03-30,Google,1062.9,50,0,inf,0
2024-03-30,Email,571.48,5,0,inf,0
2024-03-30,Instagram,1441.53,20,0,inf,0
2024-03-31,Facebook,2461.05,35,1,2461.05,1
2024-03-31,Google,1359.12,30,0,inf,0
2024-03-31,Email,2632.95,121,2,1316.475,2
2024-03-31,Instagram,1185.9,15,0,inf,0
2024-04-01,Facebook,2621.7,29,0,inf,0
2024-04-01,Google,1406.02,21,0,inf,0
2024-04-01,Email,729.15,35,1,729.15,1
2024-04-01,Instagram,3708.92,37,1,3708.92,1
2024-04-02,Facebook,3816.85,56,1,3816.85,1
2024-04-02,Google,1808.49,30,0,inf,0
2024-04-02,Email,3159.68,45,1,3159.68,1
2024-04-02,Instagram,4175.1,70,2,2087.55,2
2024-04-03,Facebook,2877.39,53,1,2877.39,1
2024-04-03,Google,785.8,8,0,inf,0
2024-04-03,Email,2630.02,44,2,1315.01,2
2024-04-03,Instagram,2060.44,27,0,inf,0
2024-04-04,Facebook,1796.05,50,1,1796.05,1
2024-04-04,Google,1544.46,41,1,1544.46,1
2024-04-04,Email,2026.19,29,1,2026.19,1
2024-04-04,Instagram,3456.31,113,2,1728.155,2
2024-04-05,Facebook,3701.23,38,1,3701.23,1
2024-04-05,Google,3528.98,44,1,3528.98,1
2024-04-05,Email,4098.9,46,1,4098.9,1
2024-04-05,Instagram,1771.06,22,0,inf,0
2024-04-06,Facebook,1080.93,30,1,1080.93,1
2024-04-06,Google,954.07,17,0,inf,0
2024-04-06,Email,1866.43,50,0,inf,0
2024-04-06,Instagram,581.59,6,0,inf,0
2024-04-07,Facebook,1213.72,14,0,inf,0
2024-04-07,Google,643.87,25,0,inf,0
2024-04-07,Email,3279.03,110,2,1639.515,2
2024-04-07,Instagram,1660.2,35,0,inf,0
2024-04-08,Facebook,710.04,7,0,inf,0
2024-04-08,Google,1180.3,15,0,inf,0
2024-04-08,Email,3512.69,45,2,1756.345,2
2024-04-08,Instagram,2470.22,43,1,2470.22,1
2024-04-09,Facebook,999.19,35,1,999.19,1
2024-04-09,Google,4019.7,41,1,4019.7,1
2024-04-09,Email,688.86,24,0,inf,0
2024-04-09,Instagram,4418.91,47,0,inf,0
2024-04-10,Facebook,1814.55,32,0,inf,0
2024-04-10,Google,3796.48,135,4,949.12,4
2024-04-10,Email,2005.73,64,2,1002.865,2
2024-04-10,Instagram,2475.99,46,1,2475.99,1
2024-04-11,Facebook,1603.92,18,0,inf,0
2024-04-11,Google,2772.6,103,2,1386.3,2
2024-04-11,Email,3896.8,79,2,1948.4,2
2024-04-11,Instagram,1182.25,14,0,inf,0
2024-04-12,Facebook,1526.82,18,0,inf,0
2024-04-12,Google,2341.89,41,1,2341.89,1
2024-04-12,Email,4075.73,83,0,inf,0
2024-04-12,Instagram,1155.13,55,2,577.565,2
2024-04-13,Facebook,4746.39,177,3,1582.13,3
2024-04-13,Google,4918.75,148,1,4918.75,1
2024-04-13,Email,3916.37,53,1,3916.37,1
2024-04-13,Instagram,4561.3,185,6,760.2166666666667,6
2024-04-14,Facebook,3710.16,50,1,3710.16,1
2024-04-14,Google,1830.76,35,1,1830.76,1
2024-04-14,Email,2991.25,67,2,1495.625,2
2024-04-14,Instagram,4591.54,222,4,1147.885,4
2024-04-15,Facebook,2875.06,30,1,2875.06,1
2024-04-15,Google,2507.85,68,2,1253.925,2
2024-04-15,Email,4047.54,56,2,2023.77,2
2024-04-15,Instagram,4494.54,54,1,4494.54,1
2024-04-16,Facebook,1387.83,31,0,inf,0
2024-04-16,Google,2005.22,25,0,inf,0
2024-04-16,Email,1067.03,10,0,inf,0
2024-04-16,Instagram,917.69,14,0,inf,0
2024-04-17,Facebook,3906.71,119,1,3906.71,1
2024-04-17,Google,4084.69,60,1,4084.69,1
2024-04-17,Email,3983.71,50,2,1991.855,2
2024-04-17,Instagram,996.99,40,0,inf,0
2024-04-18,Facebook,3321.45,68,0,inf,0
2024-04-18,Google,3429.33,114,2,1714.665,2
2024-04-18,Email,3815.86,67,3,1271.9533333333334,3
2024-04-18,Instagram,4124.24,41,1,4124.24,1
2024-04-19,Facebook,4524.53,64,2,2262.265,2
2024-04-19,Google,3179.97,66,1,3179.97,1
2024-04-19,Email,4031.55,52,1,4031.55,1
2024-04-19,Instagram,3714.58,60,1,3714.58,1
2024-04-20,Facebook,1975.31,29,1,1975.31,1
2024-04-20,Google,2125.7,76,2,1062.85,2
2024-04-20,Email,4227.97,159,1,4227.97,1
2024-04-20,Instagram,4498.29,77,2,2249.145,2
2024-04-21,Facebook,2161.82,34,1,2161.82,1
2024-04-21,Google,2835.25,54,1,2835.25,1
2024-04-21,Email,2744.72,50,1,2744.72,1
2024-04-21,Instagram,4689.66,79,3,1563.22,3
2024-04-22,Facebook,4207.15,133,2,2103.575,2
2024-04-22,Google,3700.18,121,4,925.045,4
2024-04-22,Email,4384.72,148,2,2192.36,2
2024-04-22,Instagram,2630.1,32,1,2630.1,1
2024-04-23,Facebook,2161.99,22,0,inf,0
2024-04-23,Google,2338.79,78,2,1169.395,2
2024-04-23,Email,681.27,21,0,inf,0
2024-04-23,Instagram,4959.59,112,3,1653.1966666666667,3
2024-04-24,Facebook,4060.42,129,4,1015.105,4
2024-04-24,Google,718.93,7,0,inf,0
2024-04-24,Email,1470.12,17,0,inf,0
2024-04-24,Instagram,1050.48,21,0,inf,0
2024-04-25,Facebook,2379.09,36,1,2379.09,1
2024-04-25,Google,4551.29,55,1,4551.29,1
2024-04-25,Email,3740.15,54,2,1870.075,2
2024-04-25,Instagram,2771.44,48,1,2771.44,1
2024-04-26,Facebook,2520.84,28,0,inf,0
2024-04-26,Google,4099.15,56,1,4099.15,1
2024-04-26,Email,1547.7,29,0,inf,0
2024-04-26,Instagram,4811.36,52,2,2405.68,2
2024-04-27,Facebook,3406.62,38,1,3406.62,1
2024-04-27,Google,3073.98,36,1,3073.98,1
2024-04-27,Email,3024.7,101,3,1008.2333333333332,3
2024-04-27,Instagram,1365.92,19,0,inf,0
2024-04-28,Facebook,737.93,11,0,inf,0
2024-04-28,Google,2641.26,28,0,inf,0
2024-04-28,Email,4712.82,137,1,4712.82,1
2024-04-28,Instagram,4040.41,101,3,1346.8033333333333,3
2024-04-29,Facebook,4494.45,80,3,1498.15,3
2024-04-29,Google,3230.85,61,0,inf,0
2024-04-29,Email,4378.88,200,5,875.7760000000001,5
2024-04-29,Instagram,2367.21,26,0,inf,0
2024-04-30,Facebook,1657.3,56,0,inf,0
2024-04-30,Google,1256.7,39,0,inf,0
2024-04-30,Email,903.33,20,0,inf,0
2024-04-30,Instagram,1261.36,18,0,inf,0
2024-05-01,Facebook,622.27,25,0,inf,0
2024-05-01,Google,1940.19,36,0,inf,0
2024-05-01,Email,2189.81,25,0,inf,0
2024-05-01,Instagram,1411.52,17,0,inf,0
2024-05-02,Facebook,2718.41,33,0,inf,0
2024-05-02,Google,1017.87,40,1,1017.87,1
2024-05-02,Email,2331.84,39,1,2331.84,1
2024-05-02,Instagram,1551.83,17,0,inf,0
2024-05-03,Facebook,4835.64,65,1,4835.64,1
2024-05-03,Google,2996.18,36,0,inf,0
2024-05-03,Email,2330.36,87,3,776.7866666666667,3
2024-05-03,Instagram,1415.56,14,0,inf,0
2024-05-04,Facebook,4933.89,59,1,4933.89,1
2024-05-04,Google,2406.89,25,0,inf,0
2024-05-04,Email,504.5,8,0,inf,0
2024-05-04,Instagram,1801.62,18,0,inf,0
2024-05-05,Facebook,4700.78,80,2,2350.39,2
2024-05-05,Google,4277.69,84,2,2138.845,2
2024-05-05,Email,3344.93,50,1,3344.93,1
2024-05-05,Instagram,704.68,8,0,inf,0
2024-05-06,Facebook,1852.87,35,0,inf,0
2024-05-06,Google,1128.43,17,0,inf,0
2024-05-06,Email,2443.83,35,1,2443.83,1
2024-05-06,Instagram,1932.37,25,0,inf,0
2024-05-07,Facebook,1676.12,20,0,inf,0
2024-05-07,Google,1606.68,16,0,inf,0
2024-05-07,Email,2569.1,37,0,inf,0
2024-05-07,Instagram,3613.3,50,0,inf,0
2024-05-08,Facebook,2644.38,28,1,2644.38,1
2024-05-08,Google,2359.23,25,0,inf,0
2024-05-08,Email,3931.09,62,2,1965.545,2
2024-05-08,Instagram,3420.94,130,1,3420.94,1
2024-05-09,Facebook,4244.38,57,2,2122.19,2
2024-05-09,Google,2088.48,24,1,2088.48,1
2024-05-09,Email,2110.85,61,2,1055.425,2
2024-05-09,Instagram,3636.64,175,4,909.16,4
2024-05-10,Facebook,4713.12,84,1,4713.12,1
2024-05-10,Google,589.02,13,0,inf,0
2024-05-10,Email,2110.19,77,2,1055.095,2
2024-05-10,Instagram,1864.3,24,0,inf,0
2024-05-11,Facebook,2722.14,55,1,2722.14,1
2024-05-11,Google,4570.28,59,1,4570.28,1
2024-05-11,Email,1382.39,16,0,inf,0
2024-05-11,Instagram,4414.62,67,1,4414.62,1
2024-05-12,Facebook,2983.03,40,1,2983.03,1
2024-05-12,Google,3570.73,54,0,inf,0
2024-05-12,Email,1077.11,42,0,inf,0
2024-05-12,Instagram,3064.56,80,2,1532.28,2
2024-05-13,Facebook,4020.14,113,4,1005.035,4
2024-05-13,Google,4963.78,65,2,2481.89,2
2024-05-13,Email,1638.14,25,0,inf,0
2024-05-13,Instagram,4720.51,66,3,1573.503333333333,3
2024-05-14,Facebook,733.38,7,0,inf,0
2024-05-14,Google,4977.98,118,4,1244.495,4
2024-05-14,Email,2599.64,53,2,1299.82,2
2024-05-14,Instagram,4477.11,117,2,2238.555,2
2024-05-15,Facebook,2390.28,42,0,inf,0
2024-05-15,Google,1375.74,51,1,1375.74,1
2024-05-15,Email,614.17,7,0,inf,0
2024-05-15,Instagram,2407.19,92,1,2407.19,1
2024-05-16,Facebook,1240.17,27,0,inf,0
2024-05-16,Google,935.27,16,0,inf,0
2024-05-16,Email,3166.39,45,1,3166.39,1
2024-05-16,Instagram,1626.84,56,1,1626.84,1
2024-05-17,Facebook,2033.61,83,1,2033.61,1
2024-05-17,Google,4073.5,42,1,4073.5,1
2024-05-17,Email,3288.05,40,1,3288.05,1
2024-05-17,Instagram,3105.21,115,1,3105.21,1
2024-05-18,Facebook,650.05,14,0,inf,0
2024-05-18,Google,792.63,26,1,792.63,1
2024-05-18,Email,2488.63,56,1,2488.63,1
2024-05-18,Instagram,796.06,10,0,inf,0
2024-05-19,Facebook,1827.13,36,0,inf,0
2024-05-19,Google,3883.84,100,3,1294.6133333333337,3
2024-05-19,Email,3468.76,166,4,867.19,4
2024-05-19,Instagram,4078.24,45,1,4078.24,1
2024-05-20,Facebook,2028.27,21,0,inf,0
2024-05-20,Google,2543.35,54,0,inf,0
2024-05-20,Email,962.1,14,0,inf,0
2024-05-20,Instagram,4052.37,114,3,1350.79,3
2024-05-21,Facebook,3368.14,83,2,1684.07,2
2024-05-21,Google,3760.8,67,1,3760.8,1
2024-05-21,Email,4086.62,164,3,1362.2066666666667,3
2024-05-21,Instagram,2461.32,25,1,2461.32,1
2024-05-22,Facebook,1900.35,20,0,inf,0
2024-05-22,Google,1163.34,26,0,inf,0
2024-05-22,Email,2159.73,104,3,719.91,3
2024-05-22,Instagram,3552.35,144,4,888.0875,4
2024-05-23,Facebook,4258.29,48,1,4258.29,1
2024-05-23,Google,1379.33,38,1,1379.33,1
2024-05-23,Email,4033.69,85,3,1344.5633333333333,3
2024-05-23,Instagram,3626.52,36,1,3626.52,1
2024-05-24,Facebook,1990.15,30,1,1990.15,1
2024-05-24,Google,3272.46,61,1,3272.46,1
2024-05-24,Email,2544.36,30,0,inf,0
2024-05-24,Instagram,1487.33,73,1,1487.33,1
2024-05-25,Facebook,1536.23,21,0,inf,0
2024-05-25,Google,3805.64,39,0,inf,0
2024-05-25,Email,3830.37,105,1,3830.37,1
2024-05-25,Instagram,4954.45,101,1,4954.45,1
2024-05-26,Facebook,635.08,21,0,inf,0
2024-05-26,Google,1374.82,20,0,inf,0
2024-05-26,Email,697.57,31,0,inf,0
2024-05-26,Instagram,1283.66,14,0,inf,0
2024-05-27,Facebook,2029.18,31,0,inf,0
2024-05-27,Google,596.71,6,0,inf,0
2024-05-27,Email,594.47,8,0,inf,0
2024-05-27,Instagram,4043.36,140,6,673.8933333333333,6
2024-05-28,Facebook,1872.83,47,1,1872.83,1
2024-05-28,Google,3474.09,36,1,3474.09,1
2024-05-28,Email,4989.63,55,2,2494.815,2
2024-05-28,Instagram,794.2,25,1,794.2,1
2024-05-29,Facebook,4077.04,115,2,2038.52,2
2024-05-29,Google,2184.15,32,1,2184.15,1
2024-05-29,Email,1600.47,67,2,800.235,2
2024-05-29,Instagram,1350.96,21,0,inf,0
2024-05-30,Facebook,1974.56,81,3,658.1866666666666,3
2024-05-30,Google,4427.83,50,2,2213.915,2
2024-05-30,Email,4486.25,122,1,4486.25,1
2024-05-30,Instagram,2618.0,35,0,inf,0
2024-05-31,Facebook,2788.76,34,1,2788.76,1
2024-05-31,Google,2791.21,46,1,2791.21,1
2024-05-31,Email,1948.2,39,1,1948.2,1
2024-05-31,Instagram,3720.42,62,1,3720.42,1
2024-06-01,Facebook,2304.26,24,0,inf,0
2024-06-01,Google,664.72,17,0,inf,0
2024-06-01,Email,4384.26,84,1,4384.26,1
2024-06-01,Instagram,4499.19,68,3,1499.7299999999998,3
2024-06-02,Facebook,2183.48,34,0,inf,0
2024-06-02,Google,878.13,15,0,inf,0
2024-06-02,Email,3127.83,54,1,3127.83,1
2024-06-02,Instagram,2417.46,42,1,2417.46,1
2024-06-03,Facebook,4120.27,90,2,2060.135,2
2024-06-03,Google,1308.05,33,1,1308.05,1
2024-06-03,Email,2115.92,79,3,705.3066666666667,3
2024-06-03,Instagram,2807.56,39,1,2807.56,1
2024-06-04,Facebook,4669.73,167,2,2334.865,2
2024-06-04,Google,672.27,18,0,inf,0
2024-06-04,Email,1981.59,44,1,1981.59,1
2024-06-04,Instagram,3575.93,85,3,1191.9766666666667,3
2024-06-05,Facebook,4990.98,49,1,4990.98,1
2024-06-05,Google,3829.19,41,0,inf,0
2024-06-05,Email,1847.63,21,0,inf,0
2024-06-05,Instagram,2317.15,44,1,2317.15,1
2024-06-06,Facebook,3448.89,59,1,3448.89,1
2024-06-06,Google,3925.22,122,3,1308.4066666666663,3
2024-06-06,Email,1521.17,19,0,inf,0
2024-06-06,Instagram,2821.21,34,1,2821.21,1
2024-06-07,Facebook,3751.3,65,2,1875.65,2
2024-06-07,Google,1908.84,54,2,954.42,2
2024-06-07,Email,3640.74,99,2,1820.37,2
2024-06-07,Instagram,3013.01,60,1,3013.01,1
2024-06-08,Facebook,1077.56,11,0,inf,0
2024-06-08,Google,4146.81,47,1,4146.81,1
2024-06-08,Email,2386.16,31,0,inf,0
2024-06-08,Instagram,4003.9,63,1,4003.9,1
2024-06-09,Facebook,604.58,7,0,inf,0
2024-06-09,Google,1191.61,12,0,inf,0
2024-06-09,Email,3334.28,48,1,3334.28,1
2024-06-09,Instagram,4401.25,44,0,inf,0
2024-06-10,Facebook,2257.86,35,0,inf,0
2024-06-10,Google,988.87,15,0,inf,0
2024-06-10,Email,4526.35,164,2,2263.175,2
2024-06-10,Instagram,2988.08,132,4,747.02,4
2024-06-11,Facebook,2698.76,77,0,inf,0
2024-06-11,Google,4833.48,113,2,2416.74,2
2024-06-11,Email,3468.06,135,1,3468.06,1
2024-06-11,Instagram,2833.39,83,3,944.4633333333333,3
2024-06-12,Facebook,2348.88,72,1,2348.88,1
2024-06-12,Google,2914.04,50,0,inf,0
2024-06-12,Email,4797.94,53,0,inf,0
2024-06-12,Instagram,1425.55,26,0,inf,0
2024-06-13,Facebook,2636.51,38,1,2636.51,1
2024-06-13,Google,3143.71,52,1,3143.71,1
2024-06-13,Email,1739.48,84,1,1739.48,1
2024-06-13,Instagram,787.87,15,0,inf,0
2024-06-14,Facebook,2866.35,30,1,2866.35,1
2024-06-14,Google,2570.92,38,1,2570.92,1
2024-06-14,Email,1795.6,19,0,inf,0
