date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag,unit_cost,inventory_value,cogs,on_hand_qty,days_since_last_sale
2024-09-24,P00050,51,0,0,51,0,878.02,44779.02,0.0,51,-98
2024-09-25,P00001,83,0,6,77,0,3440.14,264890.78,20640.84,77,-93
2024-09-25,P00002,95,0,2,93,0,1259.97,117177.21,2519.94,93,-94
2024-09-25,P00003,18,0,3,15,0,912.38,13685.7,2737.14,15,-97
2024-09-25,P00004,28,0,0,28,0,811.12,22711.36,0.0,28,-97
2024-09-25,P00005,75,0,0,75,0,502.64,37698.0,0.0,75,-88
2024-09-25,P00006,28,0,0,28,0,405.25,11347.0,0.0,28,-97
2024-09-25,P00007,15,0,0,15,0,1830.66,27459.9,0.0,15,-97
2024-09-25,P00008,107,0,0,107,0,3018.56,322985.92,0.0,107,-97
2024-09-25,P00009,17,0,0,17,0,1667.07,28340.19,0.0,17,-87
2024-09-25,P00010,90,0,0,90,0,463.6,41724.0,0.0,90,-88
2024-09-25,P00011,81,0,1,80,0,2568.64,205491.2,2568.64,80,-97
2024-09-25,P00012,87,0,0,87,0,2759.84,240106.08,0.0,87,-86
2024-09-25,P00013,110,0,0,110,0,1591.13,175024.30000000002,0.0,110,-94
2024-09-25,P00014,57,0,0,57,0,1558.0,88806.0,0.0,57,-92
2024-09-25,P00015,35,0,3,32,0,2016.06,64513.92,6048.18,32,-73
2024-09-25,P00016,17,0,0,17,0,1216.09,20673.53,0.0,17,-92
2024-09-25,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-93
2024-09-25,P00018,88,0,5,83,0,1328.99,110306.17,6644.95,83,-91
2024-09-25,P00019,65,0,0,65,0,322.92,20989.8,0.0,65,-91
2024-09-25,P00020,17,0,0,17,0,745.08,12666.36,0.0,17,-97
2024-09-25,P00021,31,0,2,29,0,602.22,17464.38,1204.44,29,-95
2024-09-25,P00022,27,0,1,26,0,758.73,19726.98,758.73,26,-82
2024-09-25,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-90
2024-09-25,P00024,78,0,0,78,0,338.12,26373.36,0.0,78,-94
2024-09-25,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-95
2024-09-25,P00026,79,0,1,78,0,1112.72,86792.16,1112.72,78,-90
2024-09-25,P00027,48,0,0,48,0,1197.77,57492.96,0.0,48,-95
2024-09-25,P00028,65,0,0,65,0,3625.16,235635.4,0.0,65,-93
2024-09-25,P00029,72,0,0,72,0,1657.67,119352.24,0.0,72,-96
2024-09-25,P00030,105,0,1,104,0,778.75,80990.0,778.75,104,-93
2024-09-25,P00031,61,0,0,61,0,471.55,28764.55,0.0,61,-95
2024-09-25,P00032,65,0,0,65,0,386.3,25109.5,0.0,65,-81
2024-09-25,P00033,107,0,3,104,0,818.19,85091.76000000001,2454.57,104,-93
2024-09-25,P00034,72,0,0,72,0,2216.38,159579.36000000002,0.0,72,-89
2024-09-25,P00035,88,0,2,86,0,645.94,55550.84,1291.88,86,-76
2024-09-25,P00036,57,0,2,55,0,990.96,54502.8,1981.92,55,-93
2024-09-25,P00037,89,0,0,89,0,485.74,43230.86,0.0,89,-91
2024-09-25,P00038,104,0,0,104,0,1418.42,147515.68,0.0,104,-97
2024-09-25,P00039,90,0,0,90,0,809.06,72815.4,0.0,90,-94
2024-09-25,P00040,60,0,0,60,0,3241.22,194473.2,0.0,60,-94
2024-09-25,P00041,55,0,0,55,0,637.28,35050.4,0.0,55,-88
2024-09-25,P00042,64,0,0,64,0,1421.08,90949.12,0.0,64,-81
2024-09-25,P00043,87,0,0,87,0,1502.72,130736.64,0.0,87,-97
2024-09-25,P00044,24,0,2,22,0,1831.42,40291.240000000005,3662.84,22,-97
2024-09-25,P00045,94,0,0,94,0,800.05,75204.7,0.0,94,-94
2024-09-25,P00046,69,0,4,65,0,909.14,59094.1,3636.56,65,-96
2024-09-25,P00047,41,0,0,41,0,3883.7,159231.69999999998,0.0,41,-97
2024-09-25,P00048,74,0,0,74,0,905.52,67008.48,0.0,74,-96
2024-09-25,P00049,47,0,5,42,0,3776.8,158625.6,18884.0,42,-94
2024-09-25,P00050,51,0,4,47,0,878.02,41266.94,3512.08,47,-97
2024-09-26,P00001,77,0,0,77,0,3440.14,264890.78,0.0,77,-92
2024-09-26,P00002,93,0,0,93,0,1259.97,117177.21,0.0,93,-93
2024-09-26,P00003,15,0,0,15,0,912.38,13685.7,0.0,15,-96
2024-09-26,P00004,28,0,0,28,0,811.12,22711.36,0.0,28,-96
2024-09-26,P00005,75,0,0,75,0,502.64,37698.0,0.0,75,-87
2024-09-26,P00006,28,0,4,24,0,405.25,9726.0,1621.0,24,-96
2024-09-26,P00007,15,0,0,15,0,1830.66,27459.9,0.0,15,-96
2024-09-26,P00008,107,0,6,101,0,3018.56,304874.56,18111.36,101,-96
2024-09-26,P00009,17,0,5,12,0,1667.07,20004.84,8335.35,12,-86
2024-09-26,P00010,90,0,0,90,0,463.6,41724.0,0.0,90,-87
2024-09-26,P00011,80,0,3,77,0,2568.64,197785.28,7705.92,77,-96
2024-09-26,P00012,87,0,3,84,0,2759.84,231826.56,8279.52,84,-85
2024-09-26,P00013,110,0,1,109,0,1591.13,173433.17,1591.13,109,-93
2024-09-26,P00014,57,0,3,54,0,1558.0,84132.0,4674.0,54,-91
2024-09-26,P00015,32,0,0,32,0,2016.06,64513.92,0.0,32,-72
2024-09-26,P00016,17,0,3,14,0,1216.09,17025.26,3648.27,14,-91
2024-09-26,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-92
2024-09-26,P00018,83,0,2,81,0,1328.99,107648.19,2657.98,81,-90
2024-09-26,P00019,65,0,0,65,0,322.92,20989.8,0.0,65,-90
2024-09-26,P00020,17,0,0,17,0,745.08,12666.36,0.0,17,-96
2024-09-26,P00021,29,0,3,26,0,602.22,15657.72,1806.66,26,-94
2024-09-26,P00022,26,0,0,26,0,758.73,19726.98,0.0,26,-81
2024-09-26,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-89
2024-09-26,P00024,78,0,0,78,0,338.12,26373.36,0.0,78,-93
2024-09-26,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-94
2024-09-26,P00026,78,0,0,78,0,1112.72,86792.16,0.0,78,-89
2024-09-26,P00027,48,0,0,48,0,1197.77,57492.96,0.0,48,-94
2024-09-26,P00028,65,0,0,65,0,3625.16,235635.4,0.0,65,-92
2024-09-26,P00029,72,0,0,72,0,1657.67,119352.24,0.0,72,-95
2024-09-26,P00030,104,0,0,104,0,778.75,80990.0,0.0,104,-92
2024-09-26,P00031,61,0,0,61,0,471.55,28764.55,0.0,61,-94
2024-09-26,P00032,65,0,0,65,0,386.3,25109.5,0.0,65,-80
2024-09-26,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-92
2024-09-26,P00034,72,0,0,72,0,2216.38,159579.36000000002,0.0,72,-88
2024-09-26,P00035,86,0,0,86,0,645.94,55550.84,0.0,86,-75
2024-09-26,P00036,55,0,0,55,0,990.96,54502.8,0.0,55,-92
2024-09-26,P00037,89,0,0,89,0,485.74,43230.86,0.0,89,-90
2024-09-26,P00038,104,0,0,104,0,1418.42,147515.68,0.0,104,-96
2024-09-26,P00039,90,0,0,90,0,809.06,72815.4,0.0,90,-93
2024-09-26,P00040,60,0,0,60,0,3241.22,194473.2,0.0,60,-93
2024-09-26,P00041,55,0,0,55,0,637.28,35050.4,0.0,55,-87
2024-09-26,P00042,64,0,3,61,0,1421.08,86685.87999999999,4263.24,61,-80
2024-09-26,P00043,87,0,3,84,0,1502.72,126228.48,4508.16,84,-96
2024-09-26,P00044,22,0,3,19,0,1831.42,34796.98,5494.26,19,-96
2024-09-26,P00045,94,0,0,94,0,800.05,75204.7,0.0,94,-93
2024-09-26,P00046,65,0,0,65,0,909.14,59094.1,0.0,65,-95
2024-09-26,P00047,41,0,0,41,0,3883.7,159231.69999999998,0.0,41,-96
2024-09-26,P00048,74,0,3,71,0,905.52,64291.92,2716.56,71,-95
2024-09-26,P00049,42,0,0,42,0,3776.8,158625.6,0.0,42,-93
2024-09-26,P00050,47,0,0,47,0,878.02,41266.94,0.0,47,-96
2024-09-27,P00001,77,0,0,77,0,3440.14,264890.78,0.0,77,-91
2024-09-27,P00002,93,0,0,93,0,1259.97,117177.21,0.0,93,-92
2024-09-27,P00003,15,0,0,15,0,912.38,13685.7,0.0,15,-95
2024-09-27,P00004,28,0,0,28,0,811.12,22711.36,0.0,28,-95
2024-09-27,P00005,75,0,2,73,0,502.64,36692.72,1005.28,73,-86
2024-09-27,P00006,24,0,2,22,0,405.25,8915.5,810.5,22,-95
2024-09-27,P00007,15,0,2,13,0,1830.66,23798.58,3661.32,13,-95
2024-09-27,P00008,101,0,0,101,0,3018.56,304874.56,0.0,101,-95
2024-09-27,P00009,12,100,0,112,0,1667.07,186711.84,0.0,112,-85
2024-09-27,P00010,90,0,0,90,0,463.6,41724.0,0.0,90,-86
2024-09-27,P00011,77,0,0,77,0,2568.64,197785.28,0.0,77,-95
2024-09-27,P00012,84,0,0,84,0,2759.84,231826.56,0.0,84,-84
2024-09-27,P00013,109,0,0,109,0,1591.13,173433.17,0.0,109,-92
2024-09-27,P00014,54,0,0,54,0,1558.0,84132.0,0.0,54,-90
2024-09-27,P00015,32,0,0,32,0,2016.06,64513.92,0.0,32,-71
2024-09-27,P00016,14,100,1,113,0,1216.09,137418.16999999998,1216.09,113,-90
2024-09-27,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-91
2024-09-27,P00018,81,0,0,81,0,1328.99,107648.19,0.0,81,-89
2024-09-27,P00019,65,0,0,65,0,322.92,20989.8,0.0,65,-89
2024-09-27,P00020,17,0,0,17,0,745.08,12666.36,0.0,17,-95
2024-09-27,P00021,26,0,2,24,0,602.22,14453.28,1204.44,24,-93
2024-09-27,P00022,26,0,0,26,0,758.73,19726.98,0.0,26,-80
2024-09-27,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-88
2024-09-27,P00024,78,0,1,77,0,338.12,26035.24,338.12,77,-92
2024-09-27,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-93
2024-09-27,P00026,78,0,0,78,0,1112.72,86792.16,0.0,78,-88
2024-09-27,P00027,48,0,0,48,0,1197.77,57492.96,0.0,48,-93
2024-09-27,P00028,65,0,2,63,0,3625.16,228385.08,7250.32,63,-91
2024-09-27,P00029,72,0,5,67,0,1657.67,111063.89,8288.35,67,-94
2024-09-27,P00030,104,0,0,104,0,778.75,80990.0,0.0,104,-91
2024-09-27,P00031,61,0,2,59,0,471.55,27821.45,943.1,59,-93
2024-09-27,P00032,65,0,1,64,0,386.3,24723.2,386.3,64,-79
2024-09-27,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-91
2024-09-27,P00034,72,0,0,72,0,2216.38,159579.36000000002,0.0,72,-87
2024-09-27,P00035,86,0,2,84,0,645.94,54258.96000000001,1291.88,84,-74
2024-09-27,P00036,55,0,0,55,0,990.96,54502.8,0.0,55,-91
2024-09-27,P00037,89,0,0,89,0,485.74,43230.86,0.0,89,-89
2024-09-27,P00038,104,0,0,104,0,1418.42,147515.68,0.0,104,-95
2024-09-27,P00039,90,0,0,90,0,809.06,72815.4,0.0,90,-92
2024-09-27,P00040,60,0,2,58,0,3241.22,187990.76,6482.44,58,-92
2024-09-27,P00041,55,0,0,55,0,637.28,35050.4,0.0,55,-86
2024-09-27,P00042,61,0,0,61,0,1421.08,86685.87999999999,0.0,61,-79
2024-09-27,P00043,84,0,3,81,0,1502.72,121720.32,4508.16,81,-95
2024-09-27,P00044,19,0,0,19,0,1831.42,34796.98,0.0,19,-95
2024-09-27,P00045,94,0,0,94,0,800.05,75204.7,0.0,94,-92
2024-09-27,P00046,65,0,0,65,0,909.14,59094.1,0.0,65,-94
2024-09-27,P00047,41,0,0,41,0,3883.7,159231.69999999998,0.0,41,-95
2024-09-27,P00048,71,0,3,68,0,905.52,61575.36,2716.56,68,-94
2024-09-27,P00049,42,0,1,41,0,3776.8,154848.80000000002,3776.8,41,-92
2024-09-27,P00050,47,0,0,47,0,878.02,41266.94,0.0,47,-95
2024-09-28,P00001,77,0,2,75,0,3440.14,258010.5,6880.28,75,-90
2024-09-28,P00002,93,0,0,93,0,1259.97,117177.21,0.0,93,-91
2024-09-28,P00003,15,0,3,12,0,912.38,10948.56,2737.14,12,-94
2024-09-28,P00004,28,0,1,27,0,811.12,21900.24,811.12,27,-94
2024-09-28,P00005,73,0,0,73,0,502.64,36692.72,0.0,73,-85
2024-09-28,P00006,22,0,0,22,0,405.25,8915.5,0.0,22,-94
2024-09-28,P00007,13,100,3,110,0,1830.66,201372.6,5491.9800000000005,110,-94
2024-09-28,P00008,101,0,3,98,0,3018.56,295818.88,9055.68,98,-94
2024-09-28,P00009,112,0,0,112,0,1667.07,186711.84,0.0,112,-84
2024-09-28,P00010,90,0,0,90,0,463.6,41724.0,0.0,90,-85
2024-09-28,P00011,77,0,0,77,0,2568.64,197785.28,0.0,77,-94
2024-09-28,P00012,84,0,5,79,0,2759.84,218027.36,13799.2,79,-83
2024-09-28,P00013,109,0,0,109,0,1591.13,173433.17,0.0,109,-91
2024-09-28,P00014,54,0,0,54,0,1558.0,84132.0,0.0,54,-89
2024-09-28,P00015,32,0,0,32,0,2016.06,64513.92,0.0,32,-70
2024-09-28,P00016,113,0,0,113,0,1216.09,137418.16999999998,0.0,113,-89
2024-09-28,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-90
2024-09-28,P00018,81,0,0,81,0,1328.99,107648.19,0.0,81,-88
2024-09-28,P00019,65,0,3,62,0,322.92,20021.04,968.76,62,-88
2024-09-28,P00020,17,0,1,16,0,745.08,11921.28,745.08,16,-94
2024-09-28,P00021,24,0,0,24,0,602.22,14453.28,0.0,24,-92
2024-09-28,P00022,26,0,0,26,0,758.73,19726.98,0.0,26,-79
2024-09-28,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-87
2024-09-28,P00024,77,0,0,77,0,338.12,26035.24,0.0,77,-91
2024-09-28,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-92
2024-09-28,P00026,78,0,2,76,0,1112.72,84566.72,2225.44,76,-87
2024-09-28,P00027,48,0,0,48,0,1197.77,57492.96,0.0,48,-92
2024-09-28,P00028,63,0,0,63,0,3625.16,228385.08,0.0,63,-90
2024-09-28,P00029,67,0,2,65,0,1657.67,107748.55,3315.34,65,-93
2024-09-28,P00030,104,0,0,104,0,778.75,80990.0,0.0,104,-90
2024-09-28,P00031,59,0,4,55,0,471.55,25935.25,1886.2,55,-92
2024-09-28,P00032,64,0,0,64,0,386.3,24723.2,0.0,64,-78
2024-09-28,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-90
2024-09-28,P00034,72,0,2,70,0,2216.38,155146.6,4432.76,70,-86
2024-09-28,P00035,84,0,5,79,0,645.94,51029.26,3229.7000000000003,79,-73
2024-09-28,P00036,55,0,3,52,0,990.96,51529.92,2972.88,52,-90
2024-09-28,P00037,89,0,0,89,0,485.74,43230.86,0.0,89,-88
2024-09-28,P00038,104,0,0,104,0,1418.42,147515.68,0.0,104,-94
2024-09-28,P00039,90,0,0,90,0,809.06,72815.4,0.0,90,-91
2024-09-28,P00040,58,0,3,55,0,3241.22,178267.09999999998,9723.66,55,-91
2024-09-28,P00041,55,0,0,55,0,637.28,35050.4,0.0,55,-85
2024-09-28,P00042,61,0,0,61,0,1421.08,86685.87999999999,0.0,61,-78
2024-09-28,P00043,81,0,0,81,0,1502.72,121720.32,0.0,81,-94
2024-09-28,P00044,19,0,0,19,0,1831.42,34796.98,0.0,19,-94
2024-09-28,P00045,94,0,4,90,0,800.05,72004.5,3200.2,90,-91
2024-09-28,P00046,65,0,0,65,0,909.14,59094.1,0.0,65,-93
2024-09-28,P00047,41,0,3,38,0,3883.7,147580.6,11651.1,38,-94
2024-09-28,P00048,68,0,0,68,0,905.52,61575.36,0.0,68,-93
2024-09-28,P00049,41,0,3,38,0,3776.8,143518.4,11330.4,38,-91
2024-09-28,P00050,47,0,2,45,0,878.02,39510.9,1756.04,45,-94
2024-09-29,P00001,75,0,1,74,0,3440.14,254570.36,3440.14,74,-89
2024-09-29,P00002,93,0,1,92,0,1259.97,115917.24,1259.97,92,-90
2024-09-29,P00003,12,100,0,112,0,912.38,102186.56,0.0,112,-93
2024-09-29,P00004,27,0,0,27,0,811.12,21900.24,0.0,27,-93
2024-09-29,P00005,73,0,3,70,0,502.64,35184.8,1507.92,70,-84
2024-09-29,P00006,22,0,0,22,0,405.25,8915.5,0.0,22,-93
2024-09-29,P00007,110,0,0,110,0,1830.66,201372.6,0.0,110,-93
2024-09-29,P00008,98,0,5,93,0,3018.56,280726.08,15092.8,93,-93
2024-09-29,P00009,112,0,7,105,0,1667.07,175042.35,11669.49,105,-83
2024-09-29,P00010,90,0,1,89,0,463.6,41260.4,463.6,89,-84
2024-09-29,P00011,77,0,3,74,0,2568.64,190079.36,7705.92,74,-93
2024-09-29,P00012,79,0,0,79,0,2759.84,218027.36,0.0,79,-82
2024-09-29,P00013,109,0,3,106,0,1591.13,168659.78,4773.39,106,-90
2024-09-29,P00014,54,0,3,51,0,1558.0,79458.0,4674.0,51,-88
2024-09-29,P00015,32,0,0,32,0,2016.06,64513.92,0.0,32,-69
2024-09-29,P00016,113,0,2,111,0,1216.09,134985.99,2432.18,111,-88
2024-09-29,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-89
2024-09-29,P00018,81,0,0,81,0,1328.99,107648.19,0.0,81,-87
2024-09-29,P00019,62,0,0,62,0,322.92,20021.04,0.0,62,-87
2024-09-29,P00020,16,0,0,16,0,745.08,11921.28,0.0,16,-93
2024-09-29,P00021,24,0,0,24,0,602.22,14453.28,0.0,24,-91
2024-09-29,P00022,26,0,0,26,0,758.73,19726.98,0.0,26,-78
2024-09-29,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-86
2024-09-29,P00024,77,0,0,77,0,338.12,26035.24,0.0,77,-90
2024-09-29,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-91
2024-09-29,P00026,76,0,3,73,0,1112.72,81228.56,3338.16,73,-86
2024-09-29,P00027,48,0,0,48,0,1197.77,57492.96,0.0,48,-91
2024-09-29,P00028,63,0,0,63,0,3625.16,228385.08,0.0,63,-89
2024-09-29,P00029,65,0,3,62,0,1657.67,102775.54,4973.01,62,-92
2024-09-29,P00030,104,0,0,104,0,778.75,80990.0,0.0,104,-89
2024-09-29,P00031,55,0,0,55,0,471.55,25935.25,0.0,55,-91
2024-09-29,P00032,64,0,2,62,0,386.3,23950.6,772.6,62,-77
2024-09-29,P00033,104,0,0,104,0,818.19,85091.76000000001,0.0,104,-89
2024-09-29,P00034,70,0,0,70,0,2216.38,155146.6,0.0,70,-85
2024-09-29,P00035,79,0,1,78,0,645.94,50383.32000000001,645.94,78,-72
2024-09-29,P00036,52,0,0,52,0,990.96,51529.92,0.0,52,-89
2024-09-29,P00037,89,0,0,89,0,485.74,43230.86,0.0,89,-87
2024-09-29,P00038,104,0,0,104,0,1418.42,147515.68,0.0,104,-93
2024-09-29,P00039,90,0,0,90,0,809.06,72815.4,0.0,90,-90
2024-09-29,P00040,55,0,0,55,0,3241.22,178267.09999999998,0.0,55,-90
2024-09-29,P00041,55,0,0,55,0,637.28,35050.4,0.0,55,-84
2024-09-29,P00042,61,0,3,58,0,1421.08,82422.64,4263.24,58,-77
2024-09-29,P00043,81,0,1,80,0,1502.72,120217.6,1502.72,80,-93
2024-09-29,P00044,19,0,0,19,0,1831.42,34796.98,0.0,19,-93
2024-09-29,P00045,90,0,0,90,0,800.05,72004.5,0.0,90,-90
2024-09-29,P00046,65,0,0,65,0,909.14,59094.1,0.0,65,-92
2024-09-29,P00047,38,0,3,35,0,3883.7,135929.5,11651.1,35,-93
2024-09-29,P00048,68,0,2,66,0,905.52,59764.32,1811.04,66,-92
2024-09-29,P00049,38,0,3,35,0,3776.8,132188.0,11330.4,35,-90
2024-09-29,P00050,45,0,0,45,0,878.02,39510.9,0.0,45,-93
2024-09-30,P00001,74,0,2,72,0,3440.14,247690.08,6880.28,72,-88
2024-09-30,P00002,92,0,2,90,0,1259.97,113397.3,2519.94,90,-89
2024-09-30,P00003,112,0,1,111,0,912.38,101274.18,912.38,111,-92
2024-09-30,P00004,27,0,0,27,0,811.12,21900.24,0.0,27,-92
2024-09-30,P00005,70,0,0,70,0,502.64,35184.8,0.0,70,-83
2024-09-30,P00006,22,0,0,22,0,405.25,8915.5,0.0,22,-92
2024-09-30,P00007,110,0,0,110,0,1830.66,201372.6,0.0,110,-92
2024-09-30,P00008,93,0,0,93,0,3018.56,280726.08,0.0,93,-92
2024-09-30,P00009,105,0,2,103,0,1667.07,171708.21,3334.14,103,-82
2024-09-30,P00010,89,0,0,89,0,463.6,41260.4,0.0,89,-83
2024-09-30,P00011,74,0,1,73,0,2568.64,187510.72,2568.64,73,-92
2024-09-30,P00012,79,0,2,77,0,2759.84,212507.68,5519.68,77,-81
2024-09-30,P00013,106,0,3,103,0,1591.13,163886.39,4773.39,103,-89
2024-09-30,P00014,51,0,0,51,0,1558.0,79458.0,0.0,51,-87
2024-09-30,P00015,32,0,0,32,0,2016.06,64513.92,0.0,32,-68
2024-09-30,P00016,111,0,1,110,0,1216.09,133769.9,1216.09,110,-87
2024-09-30,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-88
2024-09-30,P00018,81,0,3,78,0,1328.99,103661.22,3986.97,78,-86
2024-09-30,P00019,62,0,2,60,0,322.92,19375.2,645.84,60,-86
2024-09-30,P00020,16,0,0,16,0,745.08,11921.28,0.0,16,-92
2024-09-30,P00021,24,0,0,24,0,602.22,14453.28,0.0,24,-90
2024-09-30,P00022,26,0,0,26,0,758.73,19726.98,0.0,26,-77
2024-09-30,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-85
2024-09-30,P00024,77,0,0,77,0,338.12,26035.24,0.0,77,-89
2024-09-30,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-90
2024-09-30,P00026,73,0,2,71,0,1112.72,79003.12,2225.44,71,-85
2024-09-30,P00027,48,0,2,46,0,1197.77,55097.42,2395.54,46,-90
2024-09-30,P00028,63,0,1,62,0,3625.16,224759.92,3625.16,62,-88
2024-09-30,P00029,62,0,0,62,0,1657.67,102775.54,0.0,62,-91
2024-09-30,P00030,104,0,0,104,0,778.75,80990.0,0.0,104,-88
2024-09-30,P00031,55,0,0,55,0,471.55,25935.25,0.0,55,-90
2024-09-30,P00032,62,0,0,62,0,386.3,23950.6,0.0,62,-76
2024-09-30,P00033,104,0,5,99,0,818.19,81000.81000000001,4090.95,99,-88
2024-09-30,P00034,70,0,4,66,0,2216.38,146281.08000000002,8865.52,66,-84
2024-09-30,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-71
2024-09-30,P00036,52,0,0,52,0,990.96,51529.92,0.0,52,-88
2024-09-30,P00037,89,0,3,86,0,485.74,41773.64,1457.22,86,-86
2024-09-30,P00038,104,0,2,102,0,1418.42,144678.84,2836.84,102,-92
2024-09-30,P00039,90,0,6,84,0,809.06,67961.04,4854.36,84,-89
2024-09-30,P00040,55,0,3,52,0,3241.22,168543.44,9723.66,52,-89
2024-09-30,P00041,55,0,8,47,0,637.28,29952.16,5098.24,47,-83
2024-09-30,P00042,58,0,0,58,0,1421.08,82422.64,0.0,58,-76
2024-09-30,P00043,80,0,1,79,0,1502.72,118714.88,1502.72,79,-92
2024-09-30,P00044,19,0,0,19,0,1831.42,34796.98,0.0,19,-92
2024-09-30,P00045,90,0,0,90,0,800.05,72004.5,0.0,90,-89
2024-09-30,P00046,65,0,0,65,0,909.14,59094.1,0.0,65,-91
2024-09-30,P00047,35,0,0,35,0,3883.7,135929.5,0.0,35,-92
2024-09-30,P00048,66,0,0,66,0,905.52,59764.32,0.0,66,-91
2024-09-30,P00049,35,0,2,33,0,3776.8,124634.4,7553.6,33,-89
2024-09-30,P00050,45,0,1,44,0,878.02,38632.88,878.02,44,-92
2024-10-01,P00001,72,0,6,66,0,3440.14,227049.24,20640.84,66,-87
2024-10-01,P00002,90,0,0,90,0,1259.97,113397.3,0.0,90,-88
2024-10-01,P00003,111,0,1,110,0,912.38,100361.8,912.38,110,-91
2024-10-01,P00004,27,0,4,23,0,811.12,18655.76,3244.48,23,-91
2024-10-01,P00005,70,0,2,68,0,502.64,34179.52,1005.28,68,-82
2024-10-01,P00006,22,0,2,20,0,405.25,8105.0,810.5,20,-91
2024-10-01,P00007,110,0,0,110,0,1830.66,201372.6,0.0,110,-91
2024-10-01,P00008,93,0,0,93,0,3018.56,280726.08,0.0,93,-91
2024-10-01,P00009,103,0,0,103,0,1667.07,171708.21,0.0,103,-81
2024-10-01,P00010,89,0,1,88,0,463.6,40796.8,463.6,88,-82
2024-10-01,P00011,73,0,3,70,0,2568.64,179804.8,7705.92,70,-91
2024-10-01,P00012,77,0,1,76,0,2759.84,209747.84000000003,2759.84,76,-80
2024-10-01,P00013,103,0,3,100,0,1591.13,159113.0,4773.39,100,-88
2024-10-01,P00014,51,0,3,48,0,1558.0,74784.0,4674.0,48,-86
2024-10-01,P00015,32,0,3,29,0,2016.06,58465.74,6048.18,29,-67
2024-10-01,P00016,110,0,3,107,0,1216.09,130121.63,3648.27,107,-86
2024-10-01,P00017,26,0,0,26,0,2648.28,68855.28,0.0,26,-87
2024-10-01,P00018,78,0,6,72,0,1328.99,95687.28,7973.94,72,-85
2024-10-01,P00019,60,0,5,55,0,322.92,17760.600000000002,1614.6,55,-85
2024-10-01,P00020,16,0,2,14,0,745.08,10431.12,1490.16,14,-91
2024-10-01,P00021,24,0,0,24,0,602.22,14453.28,0.0,24,-89
2024-10-01,P00022,26,0,3,23,0,758.73,17450.79,2276.19,23,-76
2024-10-01,P00023,51,0,0,51,0,604.8,30844.8,0.0,51,-84
2024-10-01,P00024,77,0,0,77,0,338.12,26035.24,0.0,77,-88
2024-10-01,P00025,70,0,0,70,0,1739.53,121767.1,0.0,70,-89
2024-10-01,P00026,71,0,1,70,0,1112.72,77890.40000000001,1112.72,70,-84
2024-10-01,P00027,46,0,0,46,0,1197.77,55097.42,0.0,46,-89
2024-10-01,P00028,62,0,1,61,0,3625.16,221134.76,3625.16,61,-87
2024-10-01,P00029,62,0,3,59,0,1657.67,97802.53,4973.01,59,-90
2024-10-01,P00030,104,0,6,98,0,778.75,76317.5,4672.5,98,-87
2024-10-01,P00031,55,0,5,50,0,471.55,23577.5,2357.75,50,-89
2024-10-01,P00032,62,0,1,61,0,386.3,23564.3,386.3,61,-75
2024-10-01,P00033,99,0,0,99,0,818.19,81000.81000000001,0.0,99,-87
2024-10-01,P00034,66,0,0,66,0,2216.38,146281.08000000002,0.0,66,-83
2024-10-01,P00035,78,0,0,78,0,645.94,50383.32000000001,0.0,78,-70
2024-10-01,P00036,52,0,0,52,0,990.96,51529.92,0.0,52,-87
2024-10-01,P00037,86,0,0,86,0,485.74,41773.64,0.0,86,-85
2024-10-01,P00038,102,0,1,101,0,1418.42,143260.42,1418.42,101,-91
2024-10-01,P00039,84,0,2,82,0,809.06,66342.92,1618.12,82,-88
2024-10-01,P00040,52,0,0,52,0,3241.22,168543.44,0.0,52,-88
2024-10-01,P00041,47,0,0,47,0,637.28,29952.16,0.0,47,-82
2024-10-01,P00042,58,0,0,58,0,1421.08,82422.64,0.0,58,-75
2024-10-01,P00043,79,0,0,79,0,1502.72,118714.88,0.0,79,-91
2024-10-01,P00044,19,0,4,15,0,1831.42,27471.300000000003,7325.68,15,-91
2024-10-01,P00045,90,0,3,87,0,800.05,69604.34999999999,2400.15,87,-88
