order_id,dispatch_date,delivery_date,carrier,delivery_cost,return_flag,delivery_time_days,sla_met,promise_days
ORD-27592,2024-10-22,2024-10-26,DHL,13.83,0,4,1,5
ORD-27593,2024-10-25,2024-10-28,UPS,14.64,0,3,1,5
ORD-27594,2024-10-24,2024-10-30,UPS,14.77,0,6,0,5
ORD-27596,2024-10-24,2024-10-28,FedEx,9.91,0,4,1,5
ORD-27597,2024-10-24,2024-10-27,DHL,9.02,0,3,1,5
ORD-27598,2024-10-24,2024-10-27,DHL,10.64,0,3,1,5
ORD-27599,2024-10-23,2024-10-29,DHL,8.99,0,6,0,5
ORD-27600,2024-10-24,2024-10-30,FedEx,11.52,0,6,0,5
ORD-27601,2024-10-24,2024-10-26,DHL,14.71,0,2,1,5
ORD-27602,2024-10-23,2024-10-27,DHL,9.19,0,4,1,5
ORD-27603,2024-10-25,2024-10-30,DHL,8.54,0,5,1,5
ORD-27604,2024-10-24,2024-10-28,UPS,7.11,0,4,1,5
ORD-27605,2024-10-23,2024-10-27,DHL,7.95,0,4,1,5
ORD-27606,2024-10-24,2024-10-30,FedEx,9.26,0,6,0,5
ORD-27607,2024-10-24,2024-10-30,UPS,6.41,0,6,0,5
ORD-27608,2024-10-23,2024-10-28,DHL,6.41,1,5,1,5
ORD-27609,2024-10-23,2024-10-29,DHL,7.48,0,6,0,5
ORD-27610,2024-10-25,2024-10-28,UPS,13.92,0,3,1,5
ORD-27611,2024-10-24,2024-10-26,DHL,5.91,0,2,1,5
ORD-27613,2024-10-24,2024-10-28,DHL,12.04,0,4,1,5
ORD-27614,2024-10-24,2024-10-27,DHL,6.13,0,3,1,5
ORD-27615,2024-10-24,2024-10-27,FedEx,12.86,0,3,1,5
ORD-27616,2024-10-24,2024-10-27,DHL,6.02,0,3,1,5
ORD-27617,2024-10-25,2024-10-28,FedEx,13.19,0,3,1,5
ORD-27618,2024-10-25,2024-10-28,DHL,9.2,0,3,1,5
ORD-27619,2024-10-25,2024-10-30,UPS,5.39,0,5,1,5
ORD-27620,2024-10-25,2024-10-31,FedEx,8.71,0,6,0,5
ORD-27621,2024-10-23,2024-10-25,FedEx,5.24,0,2,1,5
ORD-27622,2024-10-25,2024-10-31,UPS,10.39,1,6,0,5
ORD-27623,2024-10-25,2024-10-30,UPS,6.94,0,5,1,5
ORD-27624,2024-10-24,2024-10-26,DHL,6.41,0,2,1,5
ORD-27625,2024-10-25,2024-10-30,FedEx,13.68,0,5,1,5
ORD-27626,2024-10-24,2024-10-28,UPS,8.13,0,4,1,5
ORD-27627,2024-10-25,2024-10-30,UPS,5.36,0,5,1,5
ORD-27628,2024-10-24,2024-10-27,FedEx,6.37,0,3,1,5
ORD-27629,2024-10-23,2024-10-29,UPS,12.76,0,6,0,5
ORD-27630,2024-10-24,2024-10-26,DHL,14.54,0,2,1,5
ORD-27631,2024-10-23,2024-10-25,FedEx,12.76,0,2,1,5
ORD-27632,2024-10-24,2024-10-28,FedEx,6.32,0,4,1,5
ORD-27633,2024-10-26,2024-10-28,DHL,8.12,0,2,1,5
ORD-27634,2024-10-24,2024-10-27,FedEx,6.38,0,3,1,5
ORD-27635,2024-10-25,2024-10-27,FedEx,8.43,0,2,1,5
ORD-27636,2024-10-25,2024-10-28,DHL,6.55,0,3,1,5
ORD-27637,2024-10-26,2024-10-29,FedEx,13.72,0,3,1,5
ORD-27638,2024-10-24,2024-10-30,FedEx,6.83,0,6,0,5
ORD-27639,2024-10-24,2024-10-29,DHL,8.03,0,5,1,5
ORD-27640,2024-10-26,2024-10-28,FedEx,7.94,0,2,1,5
ORD-27641,2024-10-25,2024-10-28,DHL,11.08,1,3,1,5
ORD-27642,2024-10-26,2024-10-31,UPS,10.08,0,5,1,5
ORD-27643,2024-10-24,2024-10-30,FedEx,13.87,0,6,0,5
ORD-27644,2024-10-24,2024-10-30,FedEx,6.15,0,6,0,5
ORD-27645,2024-10-26,2024-10-28,UPS,14.06,0,2,1,5
ORD-27646,2024-10-25,2024-10-27,FedEx,13.58,0,2,1,5
ORD-27647,2024-10-24,2024-10-26,UPS,12.38,0,2,1,5
ORD-27648,2024-10-26,2024-10-29,DHL,12.35,0,3,1,5
ORD-27649,2024-10-26,2024-10-31,UPS,5.42,0,5,1,5
ORD-27650,2024-10-24,2024-10-26,UPS,14.51,0,2,1,5
ORD-27651,2024-10-24,2024-10-30,DHL,13.61,0,6,0,5
ORD-27652,2024-10-25,2024-10-29,DHL,7.59,0,4,1,5
ORD-27653,2024-10-24,2024-10-26,FedEx,8.18,0,2,1,5
ORD-27654,2024-10-24,2024-10-26,UPS,14.74,0,2,1,5
ORD-27655,2024-10-24,2024-10-27,DHL,6.63,0,3,1,5
ORD-27656,2024-10-25,2024-10-31,FedEx,14.68,0,6,0,5
ORD-27657,2024-10-24,2024-10-29,DHL,6.65,0,5,1,5
ORD-27658,2024-10-25,2024-10-29,DHL,13.73,0,4,1,5
ORD-27659,2024-10-26,2024-11-01,FedEx,13.98,0,6,0,5
ORD-27660,2024-10-25,2024-10-30,DHL,11.54,0,5,1,5
ORD-27661,2024-10-26,2024-10-30,FedEx,6.83,0,4,1,5
ORD-27662,2024-10-24,2024-10-28,DHL,6.99,0,4,1,5
ORD-27663,2024-10-25,2024-10-29,UPS,12.76,0,4,1,5
ORD-27664,2024-10-26,2024-10-31,DHL,12.59,0,5,1,5
ORD-27665,2024-10-25,2024-10-29,FedEx,10.48,0,4,1,5
ORD-27666,2024-10-25,2024-10-27,FedEx,7.87,0,2,1,5
ORD-27667,2024-10-26,2024-10-31,DHL,6.34,0,5,1,5
ORD-27668,2024-10-25,2024-10-29,UPS,7.29,1,4,1,5
ORD-27669,2024-10-25,2024-10-29,FedEx,10.41,0,4,1,5
ORD-27670,2024-10-26,2024-11-01,FedEx,5.98,0,6,0,5
ORD-27671,2024-10-27,2024-11-02,DHL,12.58,1,6,0,5
ORD-27672,2024-10-25,2024-10-29,FedEx,9.72,0,4,1,5
ORD-27673,2024-10-26,2024-10-30,DHL,12.45,0,4,1,5
ORD-27674,2024-10-26,2024-11-01,DHL,8.34,0,6,0,5
ORD-27675,2024-10-27,2024-10-29,FedEx,6.24,0,2,1,5
ORD-27676,2024-10-25,2024-10-27,UPS,13.05,1,2,1,5
ORD-27677,2024-10-25,2024-10-27,DHL,13.99,0,2,1,5
ORD-27678,2024-10-26,2024-10-28,DHL,13.93,0,2,1,5
ORD-27679,2024-10-26,2024-10-31,FedEx,6.39,0,5,1,5
ORD-27680,2024-10-27,2024-11-01,DHL,7.07,0,5,1,5
ORD-27681,2024-10-25,2024-10-27,DHL,6.48,0,2,1,5
ORD-27682,2024-10-27,2024-11-02,FedEx,10.17,0,6,0,5
ORD-27683,2024-10-25,2024-10-27,UPS,6.43,0,2,1,5
ORD-27684,2024-10-25,2024-10-31,UPS,5.96,0,6,0,5
ORD-27685,2024-10-26,2024-10-30,FedEx,13.02,0,4,1,5
ORD-27686,2024-10-27,2024-11-02,FedEx,11.61,0,6,0,5
ORD-27687,2024-10-26,2024-10-28,UPS,14.0,0,2,1,5
ORD-27688,2024-10-26,2024-11-01,DHL,7.92,0,6,0,5
ORD-27689,2024-10-25,2024-10-31,UPS,13.79,0,6,0,5
ORD-27690,2024-10-27,2024-11-01,FedEx,9.09,0,5,1,5
ORD-27691,2024-10-27,2024-10-29,UPS,8.15,0,2,1,5
ORD-27692,2024-10-27,2024-10-30,FedEx,14.52,0,3,1,5
ORD-27693,2024-10-25,2024-10-28,UPS,13.76,0,3,1,5
ORD-27695,2024-10-27,2024-10-30,DHL,8.85,0,3,1,5
ORD-27696,2024-10-27,2024-10-31,DHL,7.68,0,4,1,5
ORD-27697,2024-10-26,2024-10-31,FedEx,14.27,0,5,1,5
ORD-27698,2024-10-27,2024-10-30,DHL,5.15,0,3,1,5
ORD-27699,2024-10-27,2024-11-02,FedEx,10.24,0,6,0,5
ORD-27700,2024-10-26,2024-10-29,FedEx,6.5,0,3,1,5
ORD-27701,2024-10-27,2024-10-29,FedEx,9.09,0,2,1,5
ORD-27702,2024-10-27,2024-11-02,UPS,11.82,0,6,0,5
ORD-27703,2024-10-26,2024-10-29,DHL,9.15,0,3,1,5
ORD-27704,2024-10-26,2024-10-29,UPS,7.1,0,3,1,5
ORD-27705,2024-10-25,2024-10-31,UPS,11.13,0,6,0,5
ORD-27706,2024-10-27,2024-10-30,FedEx,9.52,0,3,1,5
ORD-27707,2024-10-27,2024-10-29,UPS,9.87,0,2,1,5
ORD-27708,2024-10-26,2024-10-28,DHL,5.13,0,2,1,5
ORD-27709,2024-10-27,2024-10-29,UPS,9.76,0,2,1,5
ORD-27710,2024-10-28,2024-10-31,FedEx,6.3,0,3,1,5
ORD-27711,2024-10-26,2024-10-30,FedEx,10.13,0,4,1,5
ORD-27712,2024-10-28,2024-10-31,DHL,13.82,0,3,1,5
ORD-27713,2024-10-28,2024-11-01,UPS,10.05,0,4,1,5
ORD-27714,2024-10-28,2024-11-02,DHL,7.05,0,5,1,5
ORD-27715,2024-10-27,2024-10-30,UPS,10.4,0,3,1,5
ORD-27716,2024-10-28,2024-11-02,FedEx,9.39,0,5,1,5
ORD-27717,2024-10-28,2024-10-31,FedEx,13.75,0,3,1,5
ORD-27718,2024-10-26,2024-10-31,FedEx,10.66,0,5,1,5
ORD-27719,2024-10-27,2024-10-30,FedEx,10.55,0,3,1,5
ORD-27720,2024-10-26,2024-10-31,FedEx,9.43,0,5,1,5
ORD-27721,2024-10-28,2024-11-03,FedEx,14.25,0,6,0,5
ORD-27722,2024-10-27,2024-11-01,FedEx,12.41,0,5,1,5
ORD-27723,2024-10-26,2024-10-29,FedEx,6.93,0,3,1,5
ORD-27724,2024-10-27,2024-11-02,DHL,6.46,0,6,0,5
ORD-27725,2024-10-26,2024-11-01,DHL,7.72,0,6,0,5
ORD-27726,2024-10-28,2024-11-02,FedEx,14.35,0,5,1,5
ORD-27727,2024-10-26,2024-10-30,UPS,5.49,0,4,1,5
ORD-27728,2024-10-27,2024-10-30,UPS,11.24,0,3,1,5
ORD-27729,2024-10-26,2024-10-31,UPS,8.12,0,5,1,5
ORD-27730,2024-10-27,2024-11-02,DHL,13.54,0,6,0,5
ORD-27731,2024-10-27,2024-10-31,DHL,8.39,0,4,1,5
ORD-27732,2024-10-28,2024-11-01,DHL,6.21,0,4,1,5
ORD-27733,2024-10-26,2024-10-31,FedEx,10.15,1,5,1,5
ORD-27734,2024-10-26,2024-11-01,UPS,10.8,0,6,0,5
ORD-27735,2024-10-28,2024-10-30,UPS,10.86,0,2,1,5
ORD-27736,2024-10-26,2024-10-28,UPS,9.39,1,2,1,5
ORD-27737,2024-10-27,2024-10-31,DHL,12.25,0,4,1,5
ORD-27738,2024-10-27,2024-10-31,UPS,14.51,0,4,1,5
ORD-27739,2024-10-27,2024-10-31,DHL,13.35,0,4,1,5
ORD-27740,2024-10-29,2024-10-31,FedEx,11.26,0,2,1,5
ORD-27741,2024-10-28,2024-10-31,DHL,14.16,0,3,1,5
ORD-27742,2024-10-27,2024-10-30,UPS,5.51,0,3,1,5
ORD-27743,2024-10-29,2024-11-03,FedEx,14.23,0,5,1,5
ORD-27744,2024-10-28,2024-11-02,FedEx,5.51,0,5,1,5
ORD-27745,2024-10-28,2024-11-03,UPS,9.74,0,6,0,5
ORD-27746,2024-10-27,2024-10-30,FedEx,13.83,0,3,1,5
ORD-27748,2024-10-28,2024-11-03,FedEx,12.73,0,6,0,5
ORD-27749,2024-10-28,2024-10-31,FedEx,5.4,0,3,1,5
ORD-27750,2024-10-29,2024-11-01,DHL,10.11,0,3,1,5
ORD-27751,2024-10-29,2024-11-03,DHL,9.65,0,5,1,5
ORD-27752,2024-10-27,2024-11-01,UPS,5.23,0,5,1,5
ORD-27753,2024-10-29,2024-11-04,FedEx,10.31,0,6,0,5
ORD-27754,2024-10-27,2024-11-01,DHL,6.37,0,5,1,5
ORD-27755,2024-10-29,2024-10-31,DHL,14.33,0,2,1,5
ORD-27756,2024-10-29,2024-11-02,FedEx,5.06,0,4,1,5
ORD-27757,2024-10-29,2024-11-04,DHL,7.94,0,6,0,5
ORD-27758,2024-10-27,2024-11-02,FedEx,13.03,0,6,0,5
ORD-27759,2024-10-27,2024-11-01,DHL,11.74,0,5,1,5
ORD-27760,2024-10-29,2024-11-02,DHL,5.72,0,4,1,5
ORD-27762,2024-10-29,2024-10-31,FedEx,13.86,0,2,1,5
ORD-27763,2024-10-27,2024-11-02,FedEx,9.06,0,6,0,5
ORD-27764,2024-10-27,2024-11-01,FedEx,7.53,1,5,1,5
ORD-27765,2024-10-29,2024-11-03,DHL,12.4,0,5,1,5
ORD-27766,2024-10-28,2024-11-01,FedEx,8.89,0,4,1,5
ORD-27767,2024-10-27,2024-11-01,UPS,10.49,0,5,1,5
ORD-27768,2024-10-28,2024-11-02,UPS,9.57,0,5,1,5
ORD-27769,2024-10-29,2024-11-04,FedEx,6.22,0,6,0,5
ORD-27770,2024-10-29,2024-11-02,FedEx,14.55,0,4,1,5
ORD-27771,2024-10-30,2024-11-05,UPS,6.31,1,6,0,5
ORD-27772,2024-10-28,2024-11-02,DHL,12.17,0,5,1,5
ORD-27773,2024-10-28,2024-11-01,UPS,11.25,0,4,1,5
ORD-27774,2024-10-30,2024-11-01,UPS,10.22,0,2,1,5
ORD-27775,2024-10-29,2024-11-01,FedEx,7.38,0,3,1,5
ORD-27776,2024-10-30,2024-11-02,UPS,6.1,0,3,1,5
ORD-27777,2024-10-28,2024-11-03,DHL,5.47,0,6,0,5
ORD-27778,2024-10-29,2024-11-01,FedEx,14.21,0,3,1,5
ORD-27779,2024-10-29,2024-11-03,DHL,13.68,0,5,1,5
ORD-27780,2024-10-30,2024-11-05,UPS,11.63,0,6,0,5
ORD-27781,2024-10-30,2024-11-05,DHL,14.83,0,6,0,5
ORD-27782,2024-10-28,2024-10-30,UPS,9.88,0,2,1,5
ORD-27783,2024-10-29,2024-11-01,DHL,14.38,0,3,1,5
ORD-27784,2024-10-30,2024-11-01,UPS,6.98,0,2,1,5
ORD-27785,2024-10-28,2024-10-30,UPS,14.56,0,2,1,5
ORD-27786,2024-10-30,2024-11-01,UPS,13.54,0,2,1,5
ORD-27787,2024-10-30,2024-11-02,UPS,13.26,0,3,1,5
ORD-27788,2024-10-29,2024-11-01,DHL,12.97,0,3,1,5
ORD-27789,2024-10-28,2024-10-30,UPS,9.97,0,2,1,5
ORD-27791,2024-10-29,2024-10-31,DHL,13.41,0,2,1,5
ORD-27792,2024-10-29,2024-11-01,FedEx,12.27,0,3,1,5
ORD-27793,2024-10-30,2024-11-04,DHL,6.01,0,5,1,5
ORD-27794,2024-10-29,2024-11-03,UPS,11.1,0,5,1,5
ORD-27795,2024-10-30,2024-11-01,UPS,13.45,0,2,1,5
ORD-27796,2024-10-28,2024-10-31,UPS,12.82,0,3,1,5
ORD-27797,2024-10-30,2024-11-04,DHL,14.79,0,5,1,5
ORD-27798,2024-10-28,2024-11-03,FedEx,12.13,0,6,0,5
ORD-27799,2024-10-28,2024-11-01,FedEx,9.03,0,4,1,5
ORD-27800,2024-10-28,2024-10-30,DHL,7.92,0,2,1,5
ORD-27801,2024-10-28,2024-10-30,UPS,8.5,0,2,1,5
ORD-27802,2024-10-30,2024-11-01,DHL,13.08,0,2,1,5
ORD-27803,2024-10-28,2024-11-02,UPS,13.43,0,5,1,5
ORD-27804,2024-10-29,2024-11-03,UPS,10.46,0,5,1,5
ORD-27805,2024-10-28,2024-11-03,FedEx,10.89,0,6,0,5
ORD-27806,2024-10-28,2024-10-31,UPS,7.76,0,3,1,5
ORD-27807,2024-10-29,2024-11-01,UPS,11.62,0,3,1,5
ORD-27808,2024-10-28,2024-10-30,UPS,12.48,0,2,1,5
ORD-27809,2024-10-29,2024-11-04,FedEx,6.1,0,6,0,5
ORD-27810,2024-10-28,2024-10-30,UPS,12.29,0,2,1,5
ORD-27811,2024-10-29,2024-11-03,UPS,8.63,0,5,1,5
ORD-27812,2024-10-30,2024-11-04,DHL,13.31,0,5,1,5
ORD-27813,2024-10-30,2024-11-02,DHL,5.68,1,3,1,5
ORD-27815,2024-10-30,2024-11-02,FedEx,13.65,0,3,1,5
ORD-27816,2024-10-31,2024-11-03,FedEx,5.64,0,3,1,5
ORD-27817,2024-10-29,2024-10-31,DHL,8.77,0,2,1,5
ORD-27818,2024-10-29,2024-11-02,UPS,13.76,0,4,1,5
ORD-27819,2024-10-31,2024-11-05,FedEx,14.58,0,5,1,5
ORD-27820,2024-10-30,2024-11-05,FedEx,6.86,0,6,0,5
ORD-27821,2024-10-31,2024-11-06,UPS,7.55,0,6,0,5
ORD-27822,2024-10-31,2024-11-03,FedEx,12.87,0,3,1,5
ORD-27823,2024-10-30,2024-11-01,FedEx,8.75,0,2,1,5
ORD-27824,2024-10-30,2024-11-04,DHL,8.33,0,5,1,5
ORD-27825,2024-10-29,2024-11-04,DHL,6.52,0,6,0,5
ORD-27826,2024-10-31,2024-11-05,FedEx,11.08,0,5,1,5
ORD-27827,2024-10-29,2024-11-01,FedEx,11.25,0,3,1,5
ORD-27828,2024-10-31,2024-11-03,UPS,12.12,0,3,1,5
ORD-27829,2024-10-30,2024-11-01,UPS,10.98,0,2,1,5
ORD-27830,2024-10-30,2024-11-02,DHL,13.67,0,3,1,5
ORD-27831,2024-10-30,2024-11-01,FedEx,9.96,0,2,1,5
ORD-27832,2024-10-29,2024-11-02,DHL,10.01,0,4,1,5
ORD-27833,2024-10-31,2024-11-03,UPS,6.21,0,3,1,5
ORD-27834,2024-10-30,2024-11-02,FedEx,7.64,0,3,1,5
ORD-27835,2024-10-31,2024-11-03,DHL,13.61,0,3,1,5
ORD-27836,2024-10-30,2024-11-01,FedEx,7.04,0,2,1,5
ORD-27838,2024-10-29,2024-11-04,UPS,10.23,0,6,0,5
ORD-27839,2024-10-30,2024-11-01,DHL,6.04,0,2,1,5
ORD-27840,2024-10-29,2024-11-01,FedEx,8.85,0,3,1,5
ORD-27841,2024-10-31,2024-11-02,DHL,9.25,0,2,1,5
ORD-27842,2024-10-29,2024-11-01,DHL,12.26,0,3,1,5
ORD-27843,2024-10-30,2024-11-03,UPS,14.4,0,4,1,5
ORD-27844,2024-11-01,2024-11-06,UPS,9.39,0,5,1,5
ORD-27845,2024-10-30,2024-11-03,UPS,10.71,0,4,1,5
ORD-27846,2024-10-30,2024-11-04,DHL,12.99,0,5,1,5
ORD-27847,2024-11-01,2024-11-04,UPS,11.95,1,3,1,5
ORD-27848,2024-11-01,2024-11-04,DHL,8.66,0,3,1,5
ORD-27849,2024-10-31,2024-11-06,UPS,5.3,0,6,0,5
ORD-27850,2024-10-31,2024-11-04,UPS,14.87,0,4,1,5
ORD-27851,2024-10-30,2024-11-04,DHL,9.43,1,5,1,5
ORD-27852,2024-10-31,2024-11-05,UPS,7.92,1,5,1,5
ORD-27853,2024-11-01,2024-11-06,FedEx,7.53,0,5,1,5
ORD-27855,2024-11-01,2024-11-05,UPS,12.79,0,4,1,5
ORD-27856,2024-10-31,2024-11-03,FedEx,6.07,0,3,1,5
ORD-27857,2024-11-01,2024-11-03,DHL,8.25,0,2,1,5
ORD-27858,2024-11-01,2024-11-07,UPS,9.2,0,6,0,5
ORD-27859,2024-11-01,2024-11-04,FedEx,12.03,0,3,1,5
ORD-27860,2024-11-01,2024-11-04,DHL,8.88,0,3,1,5
ORD-27861,2024-10-30,2024-11-01,FedEx,10.99,0,2,1,5
ORD-27862,2024-10-30,2024-11-01,DHL,13.13,0,2,1,5
ORD-27863,2024-10-30,2024-11-03,FedEx,5.2,0,4,1,5
ORD-27865,2024-10-30,2024-11-04,DHL,12.67,0,5,1,5
ORD-27866,2024-10-30,2024-11-01,DHL,5.67,0,2,1,5
ORD-27867,2024-11-01,2024-11-06,DHL,7.38,0,5,1,5
ORD-27868,2024-11-01,2024-11-04,UPS,7.85,0,3,1,5
ORD-27869,2024-10-30,2024-11-03,FedEx,11.6,0,4,1,5
ORD-27871,2024-11-01,2024-11-07,FedEx,14.91,0,6,0,5
ORD-27872,2024-11-01,2024-11-06,UPS,12.67,0,5,1,5
ORD-27873,2024-11-01,2024-11-03,UPS,6.9,1,2,1,5
ORD-27874,2024-11-01,2024-11-06,FedEx,12.78,0,5,1,5
ORD-27875,2024-10-30,2024-11-05,UPS,12.74,0,6,0,5
ORD-27876,2024-10-31,2024-11-06,FedEx,7.5,0,6,0,5
ORD-27877,2024-10-30,2024-11-03,UPS,7.29,0,4,1,5
ORD-27878,2024-10-30,2024-11-05,UPS,8.55,0,6,0,5
ORD-27879,2024-11-01,2024-11-04,FedEx,7.76,0,3,1,5
ORD-27880,2024-11-02,2024-11-07,FedEx,12.08,0,5,1,5
ORD-27881,2024-11-02,2024-11-08,FedEx,13.16,0,6,0,5
ORD-27882,2024-10-31,2024-11-02,FedEx,14.84,0,2,1,5
ORD-27883,2024-11-02,2024-11-06,FedEx,14.24,0,4,1,5
ORD-27884,2024-10-31,2024-11-05,DHL,5.4,0,5,1,5
ORD-27885,2024-11-01,2024-11-05,DHL,9.76,0,4,1,5
ORD-27886,2024-10-31,2024-11-02,UPS,13.87,0,2,1,5
ORD-27887,2024-11-02,2024-11-06,FedEx,11.95,0,4,1,5
ORD-27888,2024-11-02,2024-11-08,DHL,12.21,0,6,0,5
ORD-27889,2024-10-31,2024-11-06,UPS,10.76,0,6,0,5
ORD-27890,2024-10-31,2024-11-04,DHL,14.13,0,4,1,5
ORD-27891,2024-11-02,2024-11-05,DHL,5.32,0,3,1,5
ORD-27892,2024-11-01,2024-11-06,DHL,9.13,0,5,1,5
ORD-27893,2024-10-31,2024-11-03,UPS,13.75,0,3,1,5
ORD-27894,2024-11-01,2024-11-05,UPS,12.3,0,4,1,5
ORD-27895,2024-11-01,2024-11-04,UPS,11.32,1,3,1,5
ORD-27896,2024-10-31,2024-11-03,UPS,12.03,0,3,1,5
ORD-27897,2024-10-31,2024-11-05,UPS,6.93,0,5,1,5
ORD-27898,2024-11-01,2024-11-04,FedEx,5.52,0,3,1,5
ORD-27899,2024-11-02,2024-11-05,UPS,9.97,0,3,1,5
ORD-27900,2024-11-01,2024-11-06,DHL,14.31,1,5,1,5
ORD-27901,2024-11-02,2024-11-07,DHL,9.71,0,5,1,5
ORD-27902,2024-10-31,2024-11-05,UPS,5.65,0,5,1,5
ORD-27903,2024-10-31,2024-11-06,DHL,6.55,0,6,0,5
ORD-27904,2024-10-31,2024-11-05,DHL,11.76,0,5,1,5
ORD-27905,2024-11-01,2024-11-05,UPS,11.92,0,4,1,5
ORD-27906,2024-11-01,2024-11-06,FedEx,9.08,0,5,1,5
ORD-27907,2024-11-02,2024-11-04,FedEx,6.11,0,2,1,5
ORD-27908,2024-10-31,2024-11-04,FedEx,9.19,0,4,1,5
ORD-27909,2024-11-02,2024-11-06,UPS,8.46,0,4,1,5
ORD-27910,2024-10-31,2024-11-04,DHL,5.2,0,4,1,5
ORD-27911,2024-11-01,2024-11-04,DHL,11.27,1,3,1,5
ORD-27912,2024-10-31,2024-11-06,UPS,9.59,0,6,0,5
ORD-27913,2024-11-01,2024-11-03,UPS,9.75,0,2,1,5
ORD-27914,2024-11-02,2024-11-05,FedEx,7.27,0,3,1,5
ORD-27915,2024-11-02,2024-11-05,FedEx,7.86,0,3,1,5
ORD-27916,2024-11-02,2024-11-06,DHL,7.51,0,4,1,5
ORD-27917,2024-11-01,2024-11-04,FedEx,10.45,0,3,1,5
ORD-27918,2024-11-01,2024-11-06,FedEx,5.63,0,5,1,5
ORD-27919,2024-11-01,2024-11-06,FedEx,10.25,0,5,1,5
ORD-27920,2024-11-03,2024-11-05,UPS,10.46,0,2,1,5
ORD-27921,2024-11-03,2024-11-06,UPS,10.44,0,3,1,5
ORD-27922,2024-11-03,2024-11-07,UPS,12.69,0,4,1,5
ORD-27923,2024-11-02,2024-11-06,FedEx,14.41,0,4,1,5
ORD-27924,2024-11-03,2024-11-05,DHL,6.34,0,2,1,5
ORD-27925,2024-11-02,2024-11-04,FedEx,13.09,0,2,1,5
ORD-27926,2024-11-02,2024-11-04,FedEx,13.69,0,2,1,5
ORD-27927,2024-11-03,2024-11-08,FedEx,12.83,0,5,1,5
ORD-27928,2024-11-03,2024-11-05,FedEx,10.67,1,2,1,5
ORD-27929,2024-11-03,2024-11-08,DHL,7.19,0,5,1,5
ORD-27930,2024-11-03,2024-11-06,UPS,8.27,1,3,1,5
ORD-27931,2024-11-02,2024-11-04,FedEx,11.15,0,2,1,5
ORD-27932,2024-11-01,2024-11-04,DHL,8.05,0,3,1,5
ORD-27933,2024-11-03,2024-11-07,DHL,14.67,0,4,1,5
ORD-27934,2024-11-03,2024-11-09,FedEx,12.6,0,6,0,5
ORD-27935,2024-11-03,2024-11-06,FedEx,14.44,0,3,1,5
ORD-27936,2024-11-03,2024-11-09,DHL,10.44,0,6,0,5
ORD-27937,2024-11-01,2024-11-04,DHL,9.46,0,3,1,5
ORD-27938,2024-11-02,2024-11-05,DHL,11.69,0,3,1,5
ORD-27940,2024-11-03,2024-11-09,DHL,5.59,0,6,0,5
ORD-27941,2024-11-01,2024-11-07,FedEx,11.29,0,6,0,5
ORD-27942,2024-11-03,2024-11-09,DHL,11.91,0,6,0,5
ORD-27943,2024-11-03,2024-11-09,DHL,5.68,0,6,0,5
ORD-27944,2024-11-03,2024-11-05,DHL,8.23,0,2,1,5
ORD-27945,2024-11-02,2024-11-04,FedEx,8.5,0,2,1,5
ORD-27946,2024-11-02,2024-11-06,UPS,9.03,0,4,1,5
ORD-27947,2024-11-01,2024-11-06,FedEx,6.99,0,5,1,5
ORD-27948,2024-11-02,2024-11-05,UPS,8.91,0,3,1,5
ORD-27949,2024-11-01,2024-11-05,UPS,13.05,0,4,1,5
ORD-27951,2024-11-02,2024-11-05,UPS,10.3,0,3,1,5
ORD-27952,2024-11-01,2024-11-05,DHL,14.27,0,4,1,5
ORD-27953,2024-11-03,2024-11-05,DHL,11.04,0,2,1,5
ORD-27954,2024-11-02,2024-11-06,UPS,9.43,0,4,1,5
ORD-27955,2024-11-01,2024-11-06,DHL,9.89,0,5,1,5
ORD-27956,2024-11-03,2024-11-06,DHL,10.1,0,3,1,5
ORD-27957,2024-11-02,2024-11-04,FedEx,6.13,0,2,1,5
ORD-27958,2024-11-01,2024-11-06,FedEx,9.3,0,5,1,5
ORD-27959,2024-11-02,2024-11-08,FedEx,6.08,0,6,0,5
ORD-27961,2024-11-03,2024-11-09,UPS,10.65,0,6,0,5
ORD-27962,2024-11-03,2024-11-08,DHL,10.8,0,5,1,5
ORD-27963,2024-11-03,2024-11-06,UPS,6.0,0,3,1,5
ORD-27964,2024-11-02,2024-11-05,DHL,9.88,0,3,1,5
ORD-27965,2024-11-02,2024-11-07,FedEx,6.66,0,5,1,5
ORD-27966,2024-11-03,2024-11-07,DHL,9.86,0,4,1,5
ORD-27967,2024-11-02,2024-11-08,DHL,5.09,0,6,0,5
ORD-27968,2024-11-02,2024-11-05,UPS,5.74,0,3,1,5
ORD-27969,2024-11-04,2024-11-10,FedEx,10.08,0,6,0,5
ORD-27970,2024-11-04,2024-11-06,UPS,10.55,0,2,1,5
ORD-27971,2024-11-02,2024-11-07,FedEx,5.14,0,5,1,5
ORD-27972,2024-11-02,2024-11-08,FedEx,8.22,0,6,0,5
ORD-27973,2024-11-02,2024-11-06,FedEx,5.89,0,4,1,5
ORD-27974,2024-11-04,2024-11-08,UPS,12.42,1,4,1,5
ORD-27976,2024-11-03,2024-11-07,UPS,11.98,0,4,1,5
ORD-27977,2024-11-04,2024-11-09,UPS,10.67,0,5,1,5
ORD-27978,2024-11-04,2024-11-06,UPS,11.26,0,2,1,5
ORD-27979,2024-11-02,2024-11-06,DHL,5.09,0,4,1,5
