date,product_id,opening_stock,restock_qty,sold_qty,closing_stock,stockout_flag
2024-08-02,P00005,64,0,2,62,0
2024-08-02,P00006,22,0,12,10,0
2024-08-02,P00007,19,0,6,13,0
2024-08-02,P00008,84,0,0,84,0
2024-08-02,P00009,81,0,8,73,0
2024-08-02,P00010,31,0,6,25,0
2024-08-03,P00001,21,0,1,20,0
2024-08-03,P00002,28,0,0,28,0
2024-08-03,P00003,93,0,0,93,0
2024-08-03,P00004,18,0,3,15,0
2024-08-03,P00005,62,0,3,59,0
2024-08-03,P00006,10,100,8,102,0
2024-08-03,P00007,13,100,4,109,0
2024-08-03,P00008,84,0,7,77,0
2024-08-03,P00009,73,0,10,63,0
2024-08-03,P00010,25,0,2,23,0
2024-08-04,P00001,20,0,3,17,0
2024-08-04,P00002,28,0,3,25,0
2024-08-04,P00003,93,0,11,82,0
2024-08-04,P00004,15,0,4,11,0
2024-08-04,P00005,59,0,2,57,0
2024-08-04,P00006,102,0,13,89,0
2024-08-04,P00007,109,0,3,106,0
2024-08-04,P00008,77,0,12,65,0
2024-08-04,P00009,63,0,4,59,0
2024-08-04,P00010,23,0,2,21,0
2024-08-05,P00001,17,0,1,16,0
2024-08-05,P00002,25,0,8,17,0
2024-08-05,P00003,82,0,3,79,0
2024-08-05,P00004,11,100,3,108,0
2024-08-05,P00005,57,0,16,41,0
2024-08-05,P00006,89,0,11,78,0
2024-08-05,P00007,106,0,3,103,0
2024-08-05,P00008,65,0,13,52,0
2024-08-05,P00009,59,0,3,56,0
2024-08-05,P00010,21,0,0,21,0
2024-08-06,P00001,16,0,16,0,1
2024-08-06,P00002,17,0,7,10,0
2024-08-06,P00003,79,0,7,72,0
2024-08-06,P00004,108,0,3,105,0
2024-08-06,P00005,41,0,9,32,0
2024-08-06,P00006,78,0,10,68,0
2024-08-06,P00007,103,0,7,96,0
2024-08-06,P00008,52,0,9,43,0
2024-08-06,P00009,56,0,1,55,0
2024-08-06,P00010,21,0,4,17,0
2024-08-07,P00001,0,100,2,98,0
2024-08-07,P00002,10,100,0,110,0
2024-08-07,P00003,72,0,4,68,0
2024-08-07,P00004,105,0,0,105,0
2024-08-07,P00005,32,0,6,26,0
2024-08-07,P00006,68,0,4,64,0
2024-08-07,P00007,96,0,1,95,0
2024-08-07,P00008,43,0,3,40,0
2024-08-07,P00009,55,0,7,48,0
2024-08-07,P00010,17,0,6,11,0
2024-08-08,P00001,98,0,10,88,0
2024-08-08,P00002,110,0,6,104,0
2024-08-08,P00003,68,0,0,68,0
2024-08-08,P00004,105,0,7,98,0
2024-08-08,P00005,26,0,3,23,0
2024-08-08,P00006,64,0,3,61,0
2024-08-08,P00007,95,0,0,95,0
2024-08-08,P00008,40,0,1,39,0
2024-08-08,P00009,48,0,8,40,0
2024-08-08,P00010,11,100,5,106,0
2024-08-09,P00001,88,0,4,84,0
2024-08-09,P00002,104,0,1,103,0
2024-08-09,P00003,68,0,11,57,0
2024-08-09,P00004,98,0,8,90,0
2024-08-09,P00005,23,0,4,19,0
2024-08-09,P00006,61,0,0,61,0
2024-08-09,P00007,95,0,11,84,0
2024-08-09,P00008,39,0,1,38,0
2024-08-09,P00009,40,0,5,35,0
2024-08-09,P00010,106,0,3,103,0
2024-08-10,P00001,84,0,8,76,0
2024-08-10,P00002,103,0,5,98,0
2024-08-10,P00003,57,0,5,52,0
2024-08-10,P00004,90,0,6,84,0
2024-08-10,P00005,19,0,6,13,0
2024-08-10,P00006,61,0,1,60,0
2024-08-10,P00007,84,0,5,79,0
2024-08-10,P00008,38,0,3,35,0
2024-08-10,P00009,35,0,9,26,0
2024-08-10,P00010,103,0,6,97,0
2024-08-11,P00001,76,0,5,71,0
2024-08-11,P00002,98,0,0,98,0
2024-08-11,P00003,52,0,6,46,0
2024-08-11,P00004,84,0,6,78,0
2024-08-11,P00005,13,100,15,98,0
2024-08-11,P00006,60,0,3,57,0
2024-08-11,P00007,79,0,3,76,0
2024-08-11,P00008,35,0,1,34,0
2024-08-11,P00009,26,0,1,25,0
2024-08-11,P00010,97,0,11,86,0
2024-08-12,P00001,71,0,2,69,0
2024-08-12,P00002,98,0,11,87,0
2024-08-12,P00003,46,0,6,40,0
2024-08-12,P00004,78,0,0,78,0
2024-08-12,P00005,98,0,8,90,0
2024-08-12,P00006,57,0,9,48,0
2024-08-12,P00007,76,0,10,66,0
2024-08-12,P00008,34,0,2,32,0
2024-08-12,P00009,25,0,0,25,0
2024-08-12,P00010,86,0,0,86,0
2024-08-13,P00001,69,0,4,65,0
2024-08-13,P00002,87,0,4,83,0
2024-08-13,P00003,40,0,7,33,0
2024-08-13,P00004,78,0,3,75,0
2024-08-13,P00005,90,0,9,81,0
2024-08-13,P00006,48,0,4,44,0
2024-08-13,P00007,66,0,13,53,0
2024-08-13,P00008,32,0,7,25,0
2024-08-13,P00009,25,0,0,25,0
2024-08-13,P00010,86,0,2,84,0
2024-08-14,P00001,65,0,6,59,0
2024-08-14,P00002,83,0,1,82,0
2024-08-14,P00003,33,0,3,30,0
2024-08-14,P00004,75,0,3,72,0
2024-08-14,P00005,81,0,2,79,0
2024-08-14,P00006,44,0,5,39,0
2024-08-14,P00007,53,0,9,44,0
2024-08-14,P00008,25,0,8,17,0
2024-08-14,P00009,25,0,0,25,0
2024-08-14,P00010,84,0,9,75,0
2024-08-15,P00001,59,0,9,50,0
2024-08-15,P00002,82,0,4,78,0
2024-08-15,P00003,30,0,5,25,0
2024-08-15,P00004,72,0,1,71,0
2024-08-15,P00005,79,0,4,75,0
2024-08-15,P00006,39,0,5,34,0
2024-08-15,P00007,44,0,5,39,0
2024-08-15,P00008,17,0,13,4,0
2024-08-15,P00009,25,0,2,23,0
2024-08-15,P00010,75,0,0,75,0
2024-08-16,P00001,50,0,3,47,0
2024-08-16,P00002,78,0,10,68,0
2024-08-16,P00003,25,0,5,20,0
2024-08-16,P00004,71,0,4,67,0
2024-08-16,P00005,75,0,6,69,0
2024-08-16,P00006,34,0,4,30,0
2024-08-16,P00007,39,0,7,32,0
2024-08-16,P00008,4,100,7,97,0
2024-08-16,P00009,23,0,11,12,0
2024-08-16,P00010,75,0,5,70,0
2024-08-17,P00001,47,0,2,45,0
2024-08-17,P00002,68,0,2,66,0
2024-08-17,P00003,20,0,5,15,0
2024-08-17,P00004,67,0,5,62,0
2024-08-17,P00005,69,0,4,65,0
2024-08-17,P00006,30,0,4,26,0
2024-08-17,P00007,32,0,9,23,0
2024-08-17,P00008,97,0,0,97,0
2024-08-17,P00009,12,100,7,105,0
2024-08-17,P00010,70,0,4,66,0
2024-08-18,P00001,45,0,8,37,0
2024-08-18,P00002,66,0,0,66,0
2024-08-18,P00003,15,0,7,8,0
2024-08-18,P00004,62,0,18,44,0
2024-08-18,P00005,65,0,3,62,0
2024-08-18,P00006,26,0,1,25,0
2024-08-18,P00007,23,0,12,11,0
2024-08-18,P00008,97,0,6,91,0
2024-08-18,P00009,105,0,3,102,0
2024-08-18,P00010,66,0,13,53,0
2024-08-19,P00001,37,0,0,37,0
2024-08-19,P00002,66,0,5,61,0
2024-08-19,P00003,8,100,3,105,0
2024-08-19,P00004,44,0,3,41,0
2024-08-19,P00005,62,0,3,59,0
2024-08-19,P00006,25,0,5,20,0
2024-08-19,P00007,11,100,6,105,0
2024-08-19,P00008,91,0,1,90,0
2024-08-19,P00009,102,0,0,102,0
2024-08-19,P00010,53,0,0,53,0
2024-08-20,P00001,37,0,2,35,0
2024-08-20,P00002,61,0,7,54,0
2024-08-20,P00003,105,0,9,96,0
2024-08-20,P00004,41,0,7,34,0
2024-08-20,P00005,59,0,8,51,0
2024-08-20,P00006,20,0,8,12,0
2024-08-20,P00007,105,0,7,98,0
2024-08-20,P00008,90,0,3,87,0
2024-08-20,P00009,102,0,4,98,0
2024-08-20,P00010,53,0,6,47,0
2024-08-21,P00001,35,0,3,32,0
2024-08-21,P00002,54,0,4,50,0
2024-08-21,P00003,96,0,0,96,0
2024-08-21,P00004,34,0,7,27,0
2024-08-21,P00005,51,0,3,48,0
2024-08-21,P00006,12,100,6,106,0
2024-08-21,P00007,98,0,8,90,0
2024-08-21,P00008,87,0,8,79,0
2024-08-21,P00009,98,0,12,86,0
2024-08-21,P00010,47,0,5,42,0
2024-08-22,P00001,32,0,3,29,0
2024-08-22,P00002,50,0,6,44,0
2024-08-22,P00003,96,0,6,90,0
2024-08-22,P00004,27,0,4,23,0
2024-08-22,P00005,48,0,5,43,0
2024-08-22,P00006,106,0,5,101,0
2024-08-22,P00007,90,0,4,86,0
2024-08-22,P00008,79,0,6,73,0
2024-08-22,P00009,86,0,3,83,0
2024-08-22,P00010,42,0,4,38,0
2024-08-23,P00001,29,0,3,26,0
2024-08-23,P00002,44,0,15,29,0
2024-08-23,P00003,90,0,12,78,0
2024-08-23,P00004,23,0,0,23,0
2024-08-23,P00005,43,0,2,41,0
2024-08-23,P00006,101,0,10,91,0
2024-08-23,P00007,86,0,8,78,0
2024-08-23,P00008,73,0,4,69,0
2024-08-23,P00009,83,0,5,78,0
2024-08-23,P00010,38,0,9,29,0
2024-08-24,P00001,26,0,0,26,0
2024-08-24,P00002,29,0,9,20,0
2024-08-24,P00003,78,0,7,71,0
2024-08-24,P00004,23,0,13,10,0
2024-08-24,P00005,41,0,2,39,0
2024-08-24,P00006,91,0,1,90,0
2024-08-24,P00007,78,0,1,77,0
2024-08-24,P00008,69,0,4,65,0
2024-08-24,P00009,78,0,1,77,0
2024-08-24,P00010,29,0,7,22,0
2024-08-25,P00001,26,0,8,18,0
2024-08-25,P00002,20,0,2,18,0
2024-08-25,P00003,71,0,5,66,0
2024-08-25,P00004,10,100,10,100,0
2024-08-25,P00005,39,0,7,32,0
2024-08-25,P00006,90,0,0,90,0
2024-08-25,P00007,77,0,3,74,0
2024-08-25,P00008,65,0,4,61,0
2024-08-25,P00009,77,0,5,72,0
2024-08-25,P00010,22,0,7,15,0
2024-08-26,P00001,18,0,4,14,0
2024-08-26,P00002,18,0,4,14,0
2024-08-26,P00003,66,0,5,61,0
2024-08-26,P00004,100,0,6,94,0
2024-08-26,P00005,32,0,2,30,0
2024-08-26,P00006,90,0,6,84,0
2024-08-26,P00007,74,0,4,70,0
2024-08-26,P00008,61,0,3,58,0
2024-08-26,P00009,72,0,0,72,0
2024-08-26,P00010,15,0,4,11,0
2024-08-27,P00001,14,100,2,112,0
2024-08-27,P00002,14,100,1,113,0
2024-08-27,P00003,61,0,13,48,0
2024-08-27,P00004,94,0,0,94,0
2024-08-27,P00005,30,0,9,21,0
2024-08-27,P00006,84,0,10,74,0
2024-08-27,P00007,70,0,4,66,0
2024-08-27,P00008,58,0,15,43,0
2024-08-27,P00009,72,0,4,68,0
2024-08-27,P00010,11,100,15,96,0
2024-08-28,P00001,112,0,5,107,0
2024-08-28,P00002,113,0,5,108,0
2024-08-28,P00003,48,0,6,42,0
2024-08-28,P00004,94,0,4,90,0
2024-08-28,P00005,21,0,1,20,0
2024-08-28,P00006,74,0,0,74,0
2024-08-28,P00007,66,0,8,58,0
2024-08-28,P00008,43,0,1,42,0
2024-08-28,P00009,68,0,2,66,0
2024-08-28,P00010,96,0,3,93,0
2024-08-29,P00001,107,0,0,107,0
2024-08-29,P00002,108,0,8,100,0
2024-08-29,P00003,42,0,6,36,0
2024-08-29,P00004,90,0,0,90,0
2024-08-29,P00005,20,0,3,17,0
2024-08-29,P00006,74,0,0,74,0
2024-08-29,P00007,58,0,6,52,0
2024-08-29,P00008,42,0,2,40,0
2024-08-29,P00009,66,0,1,65,0
2024-08-29,P00010,93,0,6,87,0
2024-08-30,P00001,107,0,11,96,0
2024-08-30,P00002,100,0,1,99,0
2024-08-30,P00003,36,0,9,27,0
2024-08-30,P00004,90,0,2,88,0
2024-08-30,P00005,17,0,6,11,0
2024-08-30,P00006,74,0,4,70,0
2024-08-30,P00007,52,0,7,45,0
2024-08-30,P00008,40,0,7,33,0
2024-08-30,P00009,65,0,1,64,0
2024-08-30,P00010,87,0,6,81,0
2024-08-31,P00001,96,0,2,94,0
2024-08-31,P00002,99,0,4,95,0
2024-08-31,P00003,27,0,12,15,0
2024-08-31,P00004,88,0,8,80,0
2024-08-31,P00005,11,100,3,108,0
2024-08-31,P00006,70,0,3,67,0
2024-08-31,P00007,45,0,12,33,0
2024-08-31,P00008,33,0,10,23,0
2024-08-31,P00009,64,0,9,55,0
2024-08-31,P00010,81,0,4,77,0
2024-09-01,P00001,94,0,5,89,0
2024-09-01,P00002,95,0,1,94,0
2024-09-01,P00003,15,0,2,13,0
2024-09-01,P00004,80,0,0,80,0
2024-09-01,P00005,108,0,4,104,0
2024-09-01,P00006,67,0,1,66,0
2024-09-01,P00007,33,0,11,22,0
2024-09-01,P00008,23,0,8,15,0
2024-09-01,P00009,55,0,8,47,0
2024-09-01,P00010,77,0,2,75,0
2024-09-02,P00001,89,0,9,80,0
2024-09-02,P00002,94,0,3,91,0
2024-09-02,P00003,13,100,6,107,0
2024-09-02,P00004,80,0,1,79,0
2024-09-02,P00005,104,0,1,103,0
2024-09-02,P00006,66,0,9,57,0
2024-09-02,P00007,22,0,5,17,0
2024-09-02,P00008,15,0,9,6,0
2024-09-02,P00009,47,0,1,46,0
2024-09-02,P00010,75,0,2,73,0
2024-09-03,P00001,80,0,6,74,0
2024-09-03,P00002,91,0,7,84,0
2024-09-03,P00003,107,0,10,97,0
2024-09-03,P00004,79,0,8,71,0
2024-09-03,P00005,103,0,12,91,0
2024-09-03,P00006,57,0,6,51,0
2024-09-03,P00007,17,0,3,14,0
2024-09-03,P00008,6,100,7,99,0
2024-09-03,P00009,46,0,12,34,0
2024-09-03,P00010,73,0,2,71,0
2024-09-04,P00001,74,0,16,58,0
2024-09-04,P00002,84,0,2,82,0
2024-09-04,P00003,97,0,1,96,0
2024-09-04,P00004,71,0,0,71,0
2024-09-04,P00005,91,0,10,81,0
2024-09-04,P00006,51,0,4,47,0
2024-09-04,P00007,14,100,0,114,0
2024-09-04,P00008,99,0,2,97,0
2024-09-04,P00009,34,0,21,13,0
2024-09-04,P00010,71,0,3,68,0
2024-09-05,P00001,58,0,1,57,0
2024-09-05,P00002,82,0,1,81,0
2024-09-05,P00003,96,0,0,96,0
2024-09-05,P00004,71,0,5,66,0
2024-09-05,P00005,81,0,10,71,0
2024-09-05,P00006,47,0,2,45,0
2024-09-05,P00007,114,0,4,110,0
2024-09-05,P00008,97,0,7,90,0
2024-09-05,P00009,13,100,2,111,0
2024-09-05,P00010,68,0,6,62,0
2024-09-06,P00001,57,0,8,49,0
2024-09-06,P00002,81,0,2,79,0
2024-09-06,P00003,96,0,6,90,0
2024-09-06,P00004,66,0,2,64,0
2024-09-06,P00005,71,0,4,67,0
2024-09-06,P00006,45,0,5,40,0
2024-09-06,P00007,110,0,2,108,0
2024-09-06,P00008,90,0,0,90,0
2024-09-06,P00009,111,0,1,110,0
2024-09-06,P00010,62,0,4,58,0
2024-09-07,P00001,49,0,15,34,0
2024-09-07,P00002,79,0,1,78,0
2024-09-07,P00003,90,0,3,87,0
2024-09-07,P00004,64,0,9,55,0
2024-09-07,P00005,67,0,1,66,0
2024-09-07,P00006,40,0,7,33,0
2024-09-07,P00007,108,0,8,100,0
2024-09-07,P00008,90,0,0,90,0
2024-09-07,P00009,110,0,7,103,0
2024-09-07,P00010,58,0,2,56,0
2024-09-08,P00001,34,0,4,30,0
2024-09-08,P00002,78,0,16,62,0
2024-09-08,P00003,87,0,6,81,0
2024-09-08,P00004,55,0,1,54,0
2024-09-08,P00005,66,0,1,65,0
2024-09-08,P00006,33,0,3,30,0
2024-09-08,P00007,100,0,1,99,0
2024-09-08,P00008,90,0,9,81,0
2024-09-08,P00009,103,0,13,90,0
2024-09-08,P00010,56,0,2,54,0
2024-09-09,P00001,30,0,3,27,0
2024-09-09,P00002,62,0,3,59,0
2024-09-09,P00003,81,0,4,77,0
2024-09-09,P00004,54,0,3,51,0
2024-09-09,P00005,65,0,3,62,0
2024-09-09,P00006,30,0,9,21,0
2024-09-09,P00007,99,0,0,99,0
2024-09-09,P00008,81,0,8,73,0
2024-09-09,P00009,90,0,6,84,0
2024-09-09,P00010,54,0,20,34,0
2024-09-10,P00001,27,0,4,23,0
2024-09-10,P00002,59,0,4,55,0
2024-09-10,P00003,77,0,10,67,0
2024-09-10,P00004,51,0,6,45,0
2024-09-10,P00005,62,0,1,61,0
2024-09-10,P00006,21,0,6,15,0
2024-09-10,P00007,99,0,3,96,0
2024-09-10,P00008,73,0,10,63,0
2024-09-10,P00009,84,0,6,78,0
2024-09-10,P00010,34,0,2,32,0
2024-09-11,P00001,23,0,10,13,0
2024-09-11,P00002,55,0,5,50,0
2024-09-11,P00003,67,0,3,64,0
2024-09-11,P00004,45,0,2,43,0
2024-09-11,P00005,61,0,4,57,0
2024-09-11,P00006,15,0,3,12,0
2024-09-11,P00007,96,0,2,94,0
2024-09-11,P00008,63,0,3,60,0
2024-09-11,P00009,78,0,10,68,0
2024-09-11,P00010,32,0,3,29,0
2024-09-12,P00001,13,100,15,98,0
2024-09-12,P00002,50,0,7,43,0
2024-09-12,P00003,64,0,5,59,0
2024-09-12,P00004,43,0,10,33,0
2024-09-12,P00005,57,0,11,46,0
2024-09-12,P00006,12,100,3,109,0
2024-09-12,P00007,94,0,0,94,0
2024-09-12,P00008,60,0,0,60,0
2024-09-12,P00009,68,0,0,68,0
2024-09-12,P00010,29,0,0,29,0
2024-09-13,P00001,98,0,4,94,0
2024-09-13,P00002,43,0,3,40,0
2024-09-13,P00003,59,0,5,54,0
2024-09-13,P00004,33,0,15,18,0
2024-09-13,P00005,46,0,8,38,0
2024-09-13,P00006,109,0,7,102,0
2024-09-13,P00007,94,0,2,92,0
2024-09-13,P00008,60,0,5,55,0
2024-09-13,P00009,68,0,5,63,0
2024-09-13,P00010,29,0,6,23,0
2024-09-14,P00001,94,0,11,83,0
2024-09-14,P00002,40,0,5,35,0
2024-09-14,P00003,54,0,14,40,0
2024-09-14,P00004,18,0,4,14,0
2024-09-14,P00005,38,0,7,31,0
2024-09-14,P00006,102,0,3,99,0
2024-09-14,P00007,92,0,5,87,0
2024-09-14,P00008,55,0,3,52,0
2024-09-14,P00009,63,0,16,47,0
2024-09-14,P00010,23,0,0,23,0
2024-09-15,P00001,83,0,6,77,0
2024-09-15,P00002,35,0,2,33,0
2024-09-15,P00003,40,0,2,38,0
2024-09-15,P00004,14,100,8,106,0
2024-09-15,P00005,31,0,2,29,0
2024-09-15,P00006,99,0,3,96,0
2024-09-15,P00007,87,0,3,84,0
2024-09-15,P00008,52,0,6,46,0
2024-09-15,P00009,47,0,0,47,0
2024-09-15,P00010,23,0,4,19,0
2024-09-16,P00001,77,0,8,69,0
2024-09-16,P00002,33,0,2,31,0
2024-09-16,P00003,38,0,1,37,0
2024-09-16,P00004,106,0,3,103,0
2024-09-16,P00005,29,0,4,25,0
2024-09-16,P00006,96,0,1,95,0
2024-09-16,P00007,84,0,4,80,0
2024-09-16,P00008,46,0,0,46,0
2024-09-16,P00009,47,0,5,42,0
2024-09-16,P00010,19,0,2,17,0
2024-09-17,P00001,69,0,3,66,0
2024-09-17,P00002,31,0,8,23,0
2024-09-17,P00003,37,0,10,27,0
2024-09-17,P00004,103,0,3,100,0
2024-09-17,P00005,25,0,3,22,0
2024-09-17,P00006,95,0,11,84,0
2024-09-17,P00007,80,0,5,75,0
2024-09-17,P00008,46,0,17,29,0
2024-09-17,P00009,42,0,10,32,0
2024-09-17,P00010,17,0,4,13,0
2024-09-18,P00001,66,0,3,63,0
2024-09-18,P00002,23,0,12,11,0
2024-09-18,P00003,27,0,0,27,0
2024-09-18,P00004,100,0,0,100,0
2024-09-18,P00005,22,0,5,17,0
2024-09-18,P00006,84,0,8,76,0
2024-09-18,P00007,75,0,6,69,0
2024-09-18,P00008,29,0,5,24,0
2024-09-18,P00009,32,0,2,30,0
2024-09-18,P00010,13,100,10,103,0
2024-09-19,P00001,63,0,4,59,0
2024-09-19,P00002,11,100,1,110,0
2024-09-19,P00003,27,0,3,24,0
2024-09-19,P00004,100,0,6,94,0
2024-09-19,P00005,17,0,4,13,0
2024-09-19,P00006,76,0,6,70,0
2024-09-19,P00007,69,0,5,64,0
2024-09-19,P00008,24,0,5,19,0
2024-09-19,P00009,30,0,4,26,0
2024-09-19,P00010,103,0,10,93,0
2024-09-20,P00001,59,0,10,49,0
2024-09-20,P00002,110,0,4,106,0
2024-09-20,P00003,24,0,6,18,0
2024-09-20,P00004,94,0,0,94,0
2024-09-20,P00005,13,100,8,105,0
2024-09-20,P00006,70,0,6,64,0
2024-09-20,P00007,64,0,3,61,0
2024-09-20,P00008,19,0,11,8,0
2024-09-20,P00009,26,0,10,16,0
2024-09-20,P00010,93,0,10,83,0
2024-09-21,P00001,49,0,4,45,0
2024-09-21,P00002,106,0,10,96,0
2024-09-21,P00003,18,0,1,17,0
2024-09-21,P00004,94,0,4,90,0
2024-09-21,P00005,105,0,11,94,0
2024-09-21,P00006,64,0,0,64,0
2024-09-21,P00007,61,0,4,57,0
2024-09-21,P00008,8,100,0,108,0
2024-09-21,P00009,16,0,5,11,0
2024-09-21,P00010,83,0,8,75,0
2024-09-22,P00001,45,0,10,35,0
2024-09-22,P00002,96,0,13,83,0
2024-09-22,P00003,17,0,8,9,0
2024-09-22,P00004,90,0,6,84,0
2024-09-22,P00005,94,0,3,91,0
2024-09-22,P00006,64,0,3,61,0
2024-09-22,P00007,57,0,7,50,0
2024-09-22,P00008,108,0,4,104,0
2024-09-22,P00009,11,100,5,106,0
2024-09-22,P00010,75,0,0,75,0
2024-09-23,P00001,35,0,0,35,0
2024-09-23,P00002,83,0,9,74,0
2024-09-23,P00003,9,100,5,104,0
2024-09-23,P00004,84,0,3,81,0
2024-09-23,P00005,91,0,4,87,0
2024-09-23,P00006,61,0,6,55,0
2024-09-23,P00007,50,0,3,47,0
2024-09-23,P00008,104,0,8,96,0
2024-09-23,P00009,106,0,2,104,0
2024-09-23,P00010,75,0,5,70,0
2024-09-24,P00001,35,0,3,32,0
2024-09-24,P00002,74,0,2,72,0
2024-09-24,P00003,104,0,3,101,0
2024-09-24,P00004,81,0,8,73,0
2024-09-24,P00005,87,0,6,81,0
2024-09-24,P00006,55,0,0,55,0
2024-09-24,P00007,47,0,3,44,0
2024-09-24,P00008,96,0,8,88,0
2024-09-24,P00009,104,0,0,104,0
2024-09-24,P00010,70,0,2,68,0
2024-09-25,P00001,32,0,5,27,0
2024-09-25,P00002,72,0,15,57,0
2024-09-25,P00003,101,0,6,95,0
2024-09-25,P00004,73,0,1,72,0
2024-09-25,P00005,81,0,3,78,0
2024-09-25,P00006,55,0,7,48,0
2024-09-25,P00007,44,0,7,37,0
2024-09-25,P00008,88,0,9,79,0
2024-09-25,P00009,104,0,5,99,0
2024-09-25,P00010,68,0,7,61,0
2024-09-26,P00001,27,0,5,22,0
2024-09-26,P00002,57,0,5,52,0
2024-09-26,P00003,95,0,5,90,0
2024-09-26,P00004,72,0,8,64,0
2024-09-26,P00005,78,0,5,73,0
2024-09-26,P00006,48,0,7,41,0
2024-09-26,P00007,37,0,8,29,0
2024-09-26,P00008,79,0,4,75,0
2024-09-26,P00009,99,0,8,91,0
2024-09-26,P00010,61,0,9,52,0
2024-09-27,P00001,22,0,8,14,0
2024-09-27,P00002,52,0,9,43,0
2024-09-27,P00003,90,0,7,83,0
2024-09-27,P00004,64,0,5,59,0
2024-09-27,P00005,73,0,5,68,0
2024-09-27,P00006,41,0,9,32,0
2024-09-27,P00007,29,0,7,22,0
2024-09-27,P00008,75,0,2,73,0
2024-09-27,P00009,91,0,4,87,0
2024-09-27,P00010,52,0,3,49,0
2024-09-28,P00001,14,100,4,110,0
2024-09-28,P00002,43,0,0,43,0
2024-09-28,P00003,83,0,7,76,0
2024-09-28,P00004,59,0,4,55,0
2024-09-28,P00005,68,0,6,62,0
2024-09-28,P00006,32,0,7,25,0
2024-09-28,P00007,22,0,8,14,0
2024-09-28,P00008,73,0,8,65,0
2024-09-28,P00009,87,0,6,81,0
2024-09-28,P00010,49,0,3,46,0
2024-09-29,P00001,110,0,5,105,0
2024-09-29,P00002,43,0,7,36,0
2024-09-29,P00003,76,0,1,75,0
2024-09-29,P00004,55,0,7,48,0
2024-09-29,P00005,62,0,6,56,0
2024-09-29,P00006,25,0,4,21,0
2024-09-29,P00007,14,100,6,108,0
2024-09-29,P00008,65,0,8,57,0
2024-09-29,P00009,81,0,4,77,0
2024-09-29,P00010,46,0,4,42,0
2024-09-30,P00001,105,0,2,103,0
2024-09-30,P00002,36,0,8,28,0
2024-09-30,P00003,75,0,7,68,0
2024-09-30,P00004,48,0,4,44,0
2024-09-30,P00005,56,0,2,54,0
2024-09-30,P00006,21,0,2,19,0
2024-09-30,P00007,108,0,0,108,0
2024-09-30,P00008,57,0,5,52,0
2024-09-30,P00009,77,0,13,64,0
2024-09-30,P00010,42,0,4,38,0
2024-10-01,P00001,103,0,3,100,0
2024-10-01,P00002,28,0,12,16,0
2024-10-01,P00003,68,0,10,58,0
2024-10-01,P00004,44,0,7,37,0
2024-10-01,P00005,54,0,1,53,0
2024-10-01,P00006,19,0,8,11,0
2024-10-01,P00007,108,0,7,101,0
2024-10-01,P00008,52,0,5,47,0
2024-10-01,P00009,64,0,13,51,0
2024-10-01,P00010,38,0,7,31,0
2024-10-02,P00001,100,0,0,100,0
2024-10-02,P00002,16,0,5,11,0
2024-10-02,P00003,58,0,5,53,0
2024-10-02,P00004,37,0,11,26,0
2024-10-02,P00005,53,0,7,46,0
2024-10-02,P00006,11,100,8,103,0
2024-10-02,P00007,101,0,1,100,0
2024-10-02,P00008,47,0,0,47,0
2024-10-02,P00009,51,0,21,30,0
2024-10-02,P00010,31,0,13,18,0
2024-10-03,P00001,100,0,7,93,0
2024-10-03,P00002,11,100,4,107,0
2024-10-03,P00003,53,0,10,43,0
2024-10-03,P00004,26,0,11,15,0
2024-10-03,P00005,46,0,6,40,0
2024-10-03,P00006,103,0,8,95,0
2024-10-03,P00007,100,0,9,91,0
2024-10-03,P00008,47,0,7,40,0
2024-10-03,P00009,30,0,8,22,0
2024-10-03,P00010,18,0,12,6,0
2024-10-04,P00001,93,0,5,88,0
2024-10-04,P00002,107,0,4,103,0
2024-10-04,P00003,43,0,7,36,0
2024-10-04,P00004,15,0,6,9,0
2024-10-04,P00005,40,0,2,38,0
2024-10-04,P00006,95,0,5,90,0
2024-10-04,P00007,91,0,5,86,0
2024-10-04,P00008,40,0,5,35,0
2024-10-04,P00009,22,0,10,12,0
2024-10-04,P00010,6,100,8,98,0
2024-10-05,P00001,88,0,7,81,0
2024-10-05,P00002,103,0,7,96,0
2024-10-05,P00003,36,0,9,27,0
2024-10-05,P00004,9,100,15,94,0
2024-10-05,P00005,38,0,6,32,0
2024-10-05,P00006,90,0,10,80,0
2024-10-05,P00007,86,0,4,82,0
2024-10-05,P00008,35,0,5,30,0
2024-10-05,P00009,12,100,9,103,0
2024-10-05,P00010,98,0,9,89,0
2024-10-06,P00001,81,0,8,73,0
2024-10-06,P00002,96,0,10,86,0
2024-10-06,P00003,27,0,9,18,0
2024-10-06,P00004,94,0,7,87,0
2024-10-06,P00005,32,0,11,21,0
2024-10-06,P00006,80,0,7,73,0
2024-10-06,P00007,82,0,2,80,0
2024-10-06,P00008,30,0,12,18,0
2024-10-06,P00009,103,0,8,95,0
2024-10-06,P00010,89,0,3,86,0
2024-10-07,P00001,73,0,7,66,0
2024-10-07,P00002,86,0,4,82,0
2024-10-07,P00003,18,0,0,18,0
2024-10-07,P00004,87,0,3,84,0
2024-10-07,P00005,21,0,12,9,0
2024-10-07,P00006,73,0,5,68,0
2024-10-07,P00007,80,0,5,75,0
2024-10-07,P00008,18,0,5,13,0
